Date,Open,High,Low,Close,Volume
2021-04-09,247.294,250.345,246.874,250.008,24226833
2021-04-12,249.094,251.988,249.006,250.467,27048668
2021-04-13,251.585,253.475,251.167,252.798,23387469
2021-04-14,251.798,253.123,249.234,249.954,23170938
2021-04-15,252.244,254.198,252.047,253.478,25227481
2021-04-16,253.749,255.245,251.621,254.991,24378582
2021-04-19,254.453,255.714,252.136,253.535,23409260
2021-04-20,252.135,254.463,251.177,252.865,19522875
2021-04-21,253.238,254.932,251.578,254.734,24630383
2021-04-22,254.472,256.008,250.203,251.899,25706152
2021-04-23,252.194,255.744,251.597,254.892,21899286
2021-04-26,255.89,256.648,254.433,255.555,19993346
2021-04-27,255.817,257.387,254.384,256.493,31094213
2021-04-28,250.431,250.883,247.372,247.999,46303119
2021-04-29,249.827,250.453,244.109,246.942,40189023
2021-04-30,244.233,247.5,244.096,246.019,30405098
2021-05-03,247.812,248.742,245.583,246.806,19225568
2021-05-04,245.436,245.671,240.341,242.626,32506052
2021-05-05,243.568,243.998,240.4,241.235,22000325
2021-05-06,241.016,244.351,239.295,243.723,26791085
2021-05-07,246.59,248.693,245.632,247.293,27132912
2021-05-10,245.338,246.179,241.671,241.939,29099890
2021-05-11,239.158,241.162,238.221,240.801,33341589
2021-05-12,236.825,238.991,232.82,233.931,36284370
2021-05-13,236.468,240.184,235.497,237.671,29224298
2021-05-14,240.16,244.686,240.077,242.678,23701081
2021-05-17,241.114,241.153,238.15,239.374,24470168
2021-05-18,240.84,240.977,237.544,238.72,21267975
2021-05-19,234.572,238.415,233.876,237.307,25039807
2021-05-20,239.13,243.041,239.032,242.6,21111716
2021-05-21,242.664,243.414,239.895,241.316,21863052
2021-05-24,242.879,246.188,242.61,244.815,21111111
2021-05-25,246.785,247.746,245.854,246.537,17004303
2021-05-26,246.452,247.932,245.786,246.811,17371600
2021-05-27,246.197,246.501,244.315,244.777,24626244
2021-05-28,246.026,247.089,244.619,244.888,17574942
2021-06-01,246.256,246.315,242.071,243.502,23313310
2021-06-02,243.213,244.335,240.973,242.111,18906705
2021-06-03,240.365,241.463,238.189,240.711,24707711
2021-06-04,242.855,246.668,242.61,245.222,25221094
2021-06-07,245.031,249.06,244.864,248.333,22222222
2021-06-08,250.108,250.942,247.511,247.987,24454998
2021-06-09,248.785,250.471,248.197,248.474,18937634
2021-06-10,249.256,252.363,248.648,252.001,24583619
2021-06-11,252.878,253.369,251.53,252.555,19999999
2021-06-14,252.794,254.804,251.716,254.444,19150505
2021-06-15,254.632,254.843,252.579,253.555,18338931
2021-06-16,254.264,255.421,249.383,253.284,27736535
2021-06-17,250.996,256.568,250.942,254.735,27065537
2021-06-18,254.49,257.107,253.627,254.094,37442217
2021-06-21,254.676,258.303,252.814,257.131,26666666
2021-06-22,257.519,260.528,257.205,259.654,24494090
2021-06-23,260.724,261.547,259.195,260.223,19318681
2021-06-24,260.891,262.547,260.214,261.666,21336867
2021-06-25,260.959,261.959,259.518,260,25811113
2021-06-28,260.915,263.576,260.646,263,19890024
2021-06-29,263.542,266.272,262.675,266,19837811
2021-06-30,265.331,265.988,264.267,265.437,22056457
2021-07-01,264.272,266.458,264.263,266.323,17025323
2021-07-02,267.419,272.496,267.105,272,25474408
2021-07-06,272.526,273.839,268.87,271.863,32565560
2021-07-07,273.869,275.137,271.663,274.588,23060031
2021-07-08,271.418,273.212,269.428,272.228,24218591
2021-07-09,270.261,272.545,269.869,272.333,23966665
2021-07-12,273.63,274.231,271.104,272.43,19031695
2021-07-13,272.026,277.248,271.898,274.417,25920128
2021-07-14,276.755,278.044,274.996,277.317,24413662
2021-07-15,276.417,276.917,274.29,275.222,22222222
2021-07-16,276.486,278.475,273.927,274.792,26886848
2021-07-19,273.411,274.819,269.017,271.333,33333333
2021-07-20,272.526,275.407,270.791,273.333,26959741
2021-07-21,273.383,275.947,271.8,275.429,24064320
2021-07-22,278.221,280.75,277.809,280.275,23984059
2021-07-23,281.681,284.249,280.828,282.935,22068071
2021-07-26,283.278,283.955,280.967,283.427,23376073
2021-07-27,283.7,283.842,277.348,281.112,33444073
2021-07-28,283.269,284.406,278.211,280,35566853
2021-07-29,280.568,282.904,280.416,281.008,19782235
2021-07-30,279.524,280.985,278.289,279.169,21944846
2021-08-02,280.691,281.098,278.123,279.481,16667357
2021-08-03,279.769,281.544,278.377,281.136,17079048
2021-08-04,280.554,281.895,279.015,280.999,16491301
2021-08-05,281.2,283.896,280.436,283.555,14900167
2021-08-06,282.793,283.769,281.93,283.629,16489333
2021-08-09,284.014,285.778,282.112,282.922,16517629
2021-08-10,283.082,283.524,279.554,281.769,18655578
2021-08-11,281.524,282.945,280.201,281.069,14255934
2021-08-12,280.955,284.229,280.671,283.872,14670391
2021-08-13,283.749,287.101,283.573,286.752,17383015
2021-08-16,287.386,288.983,284.278,288.468,22406027
2021-08-17,286.601,287.621,285.317,287.178,21075250
2021-08-18,286.81,289.54,285.071,285.828,21712985
2021-08-19,283.523,292.142,283.471,290.755,29750761
2021-08-20,294.352,300.363,292.722,298.409,40117646
2021-08-23,297.814,299.93,296.444,299.094,24830157
2021-08-24,299.557,300.176,296.595,297.777,18475774
2021-08-25,298.85,299.135,295.04,297.101,20406057
2021-08-26,295.599,297.013,293.596,293.933,17466084
2021-08-27,293.632,295.482,291.514,294.152,22005726
2021-08-30,295.722,298.772,295.668,298.252,16048072
2021-08-31,298.968,299.047,296.1,296.873,26258338
2021-09-01,297.441,299.724,296.09,296.824,19083826
2021-09-02,296.788,297.927,294.804,296.057,17290545
2021-09-03,295.599,297.181,294.882,296.067,14851610
2021-09-07,295.614,295.698,292.859,294.304,17814083
2021-09-08,294.411,295.226,292.138,294.993,15116819
2021-09-09,295.432,296.729,291.681,292.226,19297000
2021-09-10,293.071,294.549,290.09,290.555,19655555
2021-09-13,292.221,293.193,288.813,291.371,23052949
2021-09-14,294.195,295.992,292.761,294.721,21953433
2021-09-15,297.829,299.852,296.415,299.444,27256304
2021-09-16,298.32,299.842,295.374,299.654,19650815
2021-09-17,298.722,299.047,294.166,295.444,44444444
2021-09-20,291.023,293.37,284.335,288.129,38200661
2021-09-21,290.394,292.211,288.803,289.525,23364103
2021-09-22,291.411,294.843,289.235,292.233,26526342
2021-09-23,293.493,295.511,292.205,294.495,18404601
2021-09-24,292.889,294.431,291.612,293.689,14798978
2021-09-27,290.836,291.16,287.698,289.502,23071742
2021-09-28,284.605,285.572,277.686,279.142,43286237
2021-09-29,279.994,281.634,277.941,278.614,24453696
2021-09-30,280.593,282.675,276.576,277.871,32242625
2021-10-01,277.069,284.787,276.252,282.922,30000000
2021-10-04,282.253,282.597,275.231,279.04,31550747
2021-10-05,278.959,285.197,278.959,282.588,26193024
2021-10-06,280.662,288.371,280.396,286.861,28112559
2021-10-07,289.889,291.327,288.656,289.269,21430471
2021-10-08,290.914,291.328,288.499,289.269,17985700
2021-10-11,287.674,292.633,287.502,288.667,19338634
2021-10-12,290.051,290.149,287.114,288.035,17374143
2021-10-13,289.628,291.956,288.234,291.113,23024025
2021-10-14,293.851,297.839,292.496,296.728,27062902
2021-10-15,296.925,298.997,295.137,298.562,26684803
2021-10-18,298.133,302.69,297.269,301.487,23329297
2021-10-19,302.826,303.761,301.718,302.515,18882139
2021-10-20,303.672,304.153,300.628,302.444,17737069
2021-10-21,301.669,305.45,300.873,304.894,19018100
2021-10-22,304.841,305.519,302.287,303.423,19149332
2021-10-25,303.819,303.859,300.971,301.998,18854469
2021-10-26,305.43,306.8,303.07,304.756,28007349
2021-10-27,310.341,320.257,310.341,316.682,52518610
2021-10-28,318.516,319.052,315.605,318.741,26227942
2021-10-29,318.325,326.054,318.099,324.881,34565981
2021-11-01,325.421,325.553,320.525,322.871,26540400
2021-11-02,324.394,327.478,324.09,326.964,25319044
2021-11-03,327.92,328.902,324.728,328.118,21000000
2021-11-04,326.928,330.513,323.609,329.814,24092302
2021-11-05,332.447,332.722,328.432,330.541,22670098
2021-11-08,331.259,331.603,328.45,330.655,20910001
2021-11-09,331.07,332.654,328.539,330.232,19990001
2021-11-10,328.578,328.637,324.011,323.876,25500555
2021-11-11,325.317,327.797,324.591,326.675,16949844
2021-11-12,327.94,331.19,327.812,330.389,22484434
2021-11-15,331.495,331.829,328.052,330.353,17723009
2021-11-16,329.668,334.569,329.501,333,21886832
2021-11-17,333.478,336.676,332.553,334.405,19853380
2021-11-18,332.731,336.932,331.688,335.371,23363533
2021-11-19,337.119,339.539,336.686,337.787,21863403
2021-11-22,339.067,344.035,334.078,335.154,31131113
2021-11-23,331.619,333.98,328.185,332.039,31427563
2021-11-24,330.861,332.711,328.53,332.115,21891307
2021-11-26,328.962,332.485,322.833,323.868,24417242
2021-11-29,329.543,333.567,329.346,331.404,27563481
2021-11-30,329.917,332.337,323.689,326.263,42665609
2021-12-01,329.73,333.813,324.082,325.761,33606146
2021-12-02,324.978,328.116,322.521,323.882,30665780
2021-12-03,326.64,327.339,312.905,318.305,41579379
2021-12-06,318.73,322.173,314.086,320.034,30132556
2021-12-07,326.296,330.389,324.781,328.823,31121936
2021-12-08,329.907,330.094,325.469,329.555,25555555
2021-12-09,329.021,331.067,326.768,327.222,22224258
2021-12-10,329.582,337.473,329.395,336.02,38495694
2021-12-13,335.19,338.25,333.616,334.431,29999431
2021-12-14,327.85,329.248,318.887,322.049,44444449
2021-12-15,323.315,329.789,319.271,328.557,35081122
2021-12-16,330.3,331.333,317.815,320.665,35534831
2021-12-17,315.709,319.684,312.138,317.782,48083713
2021-12-20,314.893,317.598,312.453,314.355,27326532
2021-12-21,318.08,322.449,314.647,321.416,24940597
2021-12-22,323.01,328.229,320.501,327.331,24731493
2021-12-23,327.388,330.969,327.368,328.697,19017848
2021-12-27,330.054,336.961,330.025,336.532,19988029
2021-12-28,337.62,338.27,334.836,335.441,16061467
2021-12-29,335.8,338.752,334.206,336,15741956
2021-12-30,336.4,337.601,333.36,333.888,16094071
2021-12-31,333.055,333.887,330.438,330.777,17777777
2022-01-03,329.946,332.553,324.466,328.356,28718023
2022-01-04,329.435,329.799,320.865,324.708,33374306
2022-01-05,320.609,320.816,310.888,312.282,41154327
2022-01-06,308.104,313.564,306.471,309.822,39046148
2022-01-07,309.088,311.4,305.093,308.38,32220018
2022-01-10,304.498,309.649,299.78,308.206,44449467
2022-01-11,308.33,311.508,304.896,310.904,29067014
2022-01-12,314.519,318.199,311.971,312.741,34472217
2022-01-13,315.302,316.709,299.101,299.888,45355979
2022-01-14,299.347,305.811,298.855,304.201,39546414
2022-01-18,299.17,304.808,296.878,297.999,41616982
2022-01-19,301.354,308.851,297.822,298.842,44485418
2022-01-20,304.09,306.627,296.287,297.74,35581675
2022-01-21,297.808,299.21,290.847,292.26,55555555
2022-01-24,287.491,292.322,271.602,290.594,84035393
2022-01-25,286.822,290.237,280.575,283.221,72648638
2022-01-26,303.022,303.529,288.308,292.929,90628753
2022-01-27,297.783,302.348,293.129,295.518,53081317
2022-01-28,295.392,303.509,289.705,302.793,49343698
2022-01-31,303.972,307.346,301.433,305.469,46044536
2022-02-01,305.408,305.624,300.212,303.385,41150396
2022-02-02,304.641,310.042,303.903,308.809,36535589
2022-02-03,304.503,306.215,295.126,297.396,43329972
2022-02-04,295.372,303.824,295.136,300.6,35116488
2022-02-07,301.236,302.879,295.067,297.1,28663286
2022-02-08,296.396,300.637,295.117,298.852,32331188
2022-02-09,304.872,306.904,302.437,306.292,32184671
2022-02-10,299.141,304.139,295.854,297.777,45486499
2022-02-11,298.304,299.387,289.479,291.286,39475621
2022-02-14,289.036,291.978,286.655,290.333,38359487
2022-02-15,295.174,295.953,292.234,295.328,27779488
2022-02-16,294.165,296.635,289.546,295.584,28882121
2022-02-17,292.188,292.622,285.918,287.637,32261280
2022-02-18,288.925,289.723,282.275,284.877,34364908
2022-02-22,280.988,287.436,280.495,284.67,41169319
2022-02-23,286.095,287.594,276.157,277.325,37711161
2022-02-24,268.674,291.005,267.698,289.443,56789686
2022-02-25,290.985,293.44,287.549,292.775,32446721
2022-02-28,290.167,294.929,288.875,294.084,34626457
2022-03-01,292.227,295.747,288.037,290.494,31217668
2022-03-02,291.202,297.226,289.564,295.264,32273007
2022-03-03,298.626,298.863,289.911,292.754,27714469
2022-03-04,290.147,291.498,283.122,285,32469655
2022-03-07,284.468,285.612,274.609,275.984,43457178
2022-03-08,273.889,279.963,266.199,272.467,48459475
2022-03-09,279.45,285.523,276.827,283.439,35404480
2022-03-10,279.036,282.565,276.63,281.271,30428012
2022-03-11,283.906,285.434,275.496,277.127,27409330
2022-03-14,276.394,281.382,271.937,273.548,30460747
2022-03-15,276.403,283.768,274.801,282.198,34445085
2022-03-16,285.04,290.423,279.213,289.216,37426329
2022-03-17,289.161,291.449,285.296,290.564,31816133
2022-03-18,291.212,296.763,288.609,295.201,42295237
2022-03-21,294.682,295.915,290.749,294.999,28207855
2022-03-22,295.58,300.706,294.564,299.08,27241386
2022-03-23,296.28,298.961,293.529,295,25755377
2022-03-24,294.929,299.918,294.116,299.519,24584456
2022-03-25,300.933,301.199,295.072,298.705,22643571
2022-03-28,300.046,306.425,300.046,305.326,29178178
2022-03-29,309.491,311.374,304.699,310.472,30293483
2022-03-30,309.343,311.502,307.194,309.842,27163555
2022-03-31,309.481,310.704,303.556,304.97,33022070
2022-04-01,305.015,305.764,301.239,305.164,27010529
2022-04-04,305.725,310.674,305.35,319.536,24005868
2022-04-05,308.86,310.433,305.508,307.504,23004881
2022-04-06,300.894,302.678,292.533,296.284,40440372
2022-04-07,292.484,299.375,292.178,296.128,31455511
2022-04-08,296.211,296.881,292.109,293.789,24261917
2022-04-11,287.682,288.491,280.988,282.244,34769264
2022-04-12,285.163,286.646,276.541,279.089,31166721
2022-04-13,278.75,284.518,277.34,282.571,22207176
2022-04-14,284.034,284.246,275.388,276.891,28331607
2022-04-18,274.984,278.484,274.422,275.571,21778000
2022-04-19,275.447,282.141,274.491,280.284,22777720
2022-04-20,285.326,285.622,281.353,283.329,23105341
2022-04-21,284.518,289.171,276.118,277.857,29054587
2022-04-22,277.715,279.213,269.532,271.172,28805798
2022-04-25,269.443,277.153,266.958,275.768,34978852
2022-04-26,273.594,274.441,266.199,267.416,42007009
2022-04-27,278.129,286.874,275.23,280.333,66666666
2022-04-28,281.17,286.884,277.494,285,34046570
2022-04-29,284.547,285.799,272.608,274.613,36073923
2022-05-02,273.801,280.929,272.332,279.465,35551155
2022-05-03,279.963,280.13,276.206,278.813,26078605
2022-05-04,278.612,286.785,272.834,284.898,34463409
2022-05-05,281.52,282.319,270.478,274.446,44460386
2022-05-06,270.936,275.319,267.451,270.463,37680922
2022-05-09,266.258,268.526,259.613,261.855,46729952
2022-05-10,267.865,269.896,261.339,264.706,39006424
2022-05-11,261.94,267.54,255.65,257.005,50000000
2022-05-12,254.062,256.222,246.5,252.755,51133812
2022-05-13,253.727,259.337,251.755,258.444,33925193
2022-05-16,256.296,262.078,252.179,258.819,32660933
2022-05-17,262.364,264.553,258.765,263.464,28728779
2022-05-18,259.93,260.523,249.82,252.115,32355925
2022-05-19,250.937,254.663,248.94,250.283,32792286
2022-05-20,254.238,255.522,243.564,248.612,39799779
2022-05-23,252.508,258.448,250.472,256.608,33275479
2022-05-24,254.88,258.28,250.541,257,29243914
2022-05-25,255.127,261.492,254.124,259.756,28667947
2022-05-26,259.209,263.992,258.378,262.297,25112105
2022-05-27,265.346,270.15,264.437,269.051,27110816
2022-05-31,269.349,271.563,265.791,268.297,37847694
2022-06-01,271.983,274.449,266.888,269.94,25592174
2022-06-02,261.363,271.444,258.547,270.375,44118209
2022-06-03,267.155,270.258,265.277,266.568,28158158
2022-06-06,268.885,270.98,264.101,266.613,23300342
2022-06-07,263.523,269.942,262.836,268.32,23360377
2022-06-08,268.539,269.814,266.463,267.754,17772741
2022-06-09,264.655,269.525,261.541,262.7,26669728
2022-06-10,257.539,257.539,249.583,251.037,32245841
2022-06-13,242.249,246.118,238.711,240.432,47735788
2022-06-14,241.014,242.872,238.691,241.876,29351487
2022-06-15,245.412,252.32,243.544,249.822,33221729
2022-06-16,243.109,244.53,240.184,242.711,33449164
2022-06-17,241.844,247.576,241.182,245.76,43114780
2022-06-21,247.334,251.777,246.598,250.278,28929297
2022-06-22,248.95,254.168,247.448,251.176,25961999
2022-06-23,252.587,256.343,250.67,254.839,26261449
2022-06-24,258.752,264.852,258.665,263.576,33253231
2022-06-27,265.075,265.169,260.207,261.098,24445114
2022-06-28,260.899,263.795,253.328,254.086,27770247
2022-06-29,254.584,258.912,252.775,256.222,21169839
2022-06-30,254.05,256.501,249.948,253.132,31722868
2022-07-01,253.398,256.738,251.638,255.55,22667692
2022-07-05,253.17,259.911,251.767,258.782,23001634
2022-07-06,260.672,264.862,259.337,262.503,23774414
2022-07-07,262.026,265.915,261.927,265.067,20559875
2022-07-08,261.7,264.971,260.212,264.036,19778751
2022-07-11,262.549,263.419,259.12,261.023,19669168
2022-07-12,262.777,262.836,249.098,251.709,37168450
2022-07-13,247,250,245,249,28997999
2022-07-14,247.645,252.16,243.07,251.005,25152853
2022-07-15,252.735,257.331,251.799,254.724,29994050
2022-07-18,256.718,257.796,250.344,251.283,21975134
2022-07-19,254.569,256.689,250.719,256.002,26002562
2022-07-20,256.867,261.779,255.888,258.509,22998282
2022-07-21,256.758,261.798,254.03,261.149,22004675
2022-07-22,262.144,262.233,256.046,258.021,21771290
2022-07-25,257.949,258.448,253.813,255.009,21995998
2022-07-26,256.827,256.847,246.657,249.96,38847957
2022-07-27,258.112,266.898,255.829,266.603,46294049
2022-07-28,266.602,274.597,264.744,272.184,36259327
2022-07-29,274.459,278.709,273.401,277.163,32652752
2022-08-01,274.577,277.997,272.621,274.965,22639580
2022-08-02,272.779,274.647,269.201,271.312,22654184
2022-08-03,273.53,280.191,273.382,278.273,24218874
2022-08-04,278.511,280.488,276.898,280.139,18998608
2022-08-05,275.892,280.339,275.427,278.608,16974606
2022-08-08,280.735,282.583,276.06,278.048,18754814
2022-08-09,276.376,279.776,274.37,279.205,23705248
2022-08-10,284.807,286.427,283.591,285.085,24777845
2022-08-11,287.455,287.811,283.166,283.97,21165938
2022-08-12,285.113,288.503,282.591,288.503,22419675
2022-08-15,287.604,290.746,286.724,290.245,18125654
2022-08-16,288.582,290.608,287.03,289.094,18992882
2022-08-17,286.968,290.543,286.7,289.533,18443348
2022-08-18,287.412,289.117,286.314,287,17176102
2022-08-19,286.136,286.482,282.828,283.111,21170003
2022-08-22,279.381,279.757,274.568,275.222,25111070
2022-08-23,273.795,276.192,272.333,273.795,18127409
2022-08-24,272.775,274.577,272.478,273.444,19337019
2022-08-25,274.676,276.35,271.555,276.182,16781407
2022-08-26,276.41,277.658,265.416,265.666,27849357
2022-08-29,263.306,264.841,261.325,262.777,21321373
2022-08-30,264.118,264.495,258.166,260.888,23767073
2022-08-31,262.851,264.554,258.83,258.999,24898834
2022-09-01,256.392,258.394,252.966,257.718,23463461
2022-09-02,259.191,262.207,252.035,254.61,23055080
2022-09-06,253.749,255.363,249.529,251.827,21583809
2022-09-07,252.263,256.353,250.797,254.621,24116701
2022-09-08,255.046,257.938,252.352,256.246,20519951
2022-09-09,258.008,262.692,257.8,260.93,22113190
2022-09-12,263.237,264.891,262.623,264.399,18777697
2022-09-13,256.363,257.908,249.183,249.279,33333313
2022-09-14,251.104,251.798,247.469,250.807,24412954
2022-09-15,247.38,248.995,241.685,244.032,31440948
2022-09-16,241.923,242.953,239.747,242.798,39891788
2022-09-19,240.145,242.794,238.546,242.58,26926938
2022-09-20,239.749,241.18,237.347,240,26790289
2022-09-21,241.933,245.29,236.614,237.664,27925547
2022-09-22,235.594,241.527,235.297,237.674,31927192
2022-09-23,237.248,238.823,232.95,235.644,34276048
2022-09-26,234.777,239.14,234.633,236.178,27695190
2022-09-27,237.684,239.486,232.256,235.148,27518732
2022-09-28,234.544,240.011,232.484,239.763,29529679
2022-09-29,236.604,237.654,232.167,234.228,27584233
2022-09-30,236.01,238.238,230.503,231.672,35654832
2022-10-03,233.158,239.298,232.415,237.437,28580357
2022-10-04,242.745,247.965,242.631,245.499,34688416
2022-10-05,243.636,248.182,241.764,247.816,20747136
2022-10-06,245.558,247.945,243.725,244.029,20939886
2022-10-07,238.999,239.999,230.999,231.999,37069602
2022-10-10,230.82,232.315,224.561,228.057,29663608
2022-10-11,225.442,226.868,221.966,222.253,30663954
2022-10-12,223.243,225.68,221.817,223.89,21663937
2022-10-13,217.746,233.841,217.033,232.999,42481818
2022-10-14,233.286,234.97,226.155,226.873,30238588
2022-10-17,233.564,236.674,232.885,236.257,28102268
2022-10-18,240.913,241.596,233.118,237.218,26009591
2022-10-19,234.772,237.317,232.048,234.017,20005698
2022-10-20,233.514,239.001,232.623,234.44,21840015
2022-10-21,232.494,240.675,232.256,238.803,26288733
2022-10-24,241.428,245.469,238.986,243.884,24921712
2022-10-25,244.894,248.638,243.478,248,34755555
2022-10-26,228.777,236.777,227.777,229.777,77777777
2022-10-27,228.829,231.454,223.62,225.58,40411645
2022-10-28,224.075,234.336,223.887,232.613,41147724
2022-10-31,231.523,232.672,228.938,229.409,29957265
2022-11-01,232.355,233.484,225.15,226.987,30042271
2022-11-02,227.265,229.087,217.935,218.994,38917048
2022-11-03,217.984,218.301,211.933,213.2,36533912
2022-11-04,215.468,219.47,211.389,219.002,36989093
2022-11-07,219.866,226.225,219.163,224.69,33797979
2022-11-08,226.512,229.434,223.679,227.68,28492578
2022-11-09,225.195,226.445,222.184,223.362,27752010
2022-11-10,233.177,241.002,232.751,239.655,46268444
2022-11-11,240.665,245.617,239.615,243.746,34126246
2022-11-14,239.67,241.576,236.921,238.239,32223340
2022-11-15,243.31,244.637,237.733,238.655,31380187
2022-11-16,241.143,242.147,238.789,240.491,24083278
2022-11-17,236.167,241.6,236.018,239.041,23123844
2022-11-18,241.859,242.087,237.409,240.584,27883523
2022-11-21,239.793,243.011,239.554,241.408,26494710
2022-11-22,241.938,243.646,239.078,242.368,19615619
2022-11-23,243.443,246.596,242.613,244.901,19778462
2022-11-25,245.633,247.013,245.057,245.888,88888888
2022-11-28,244.411,244.977,239.167,241.12,24711271
2022-11-29,239.763,241.143,236.594,238,17656363
2022-11-30,238.938,253.598,238.233,252.81,47794244
2022-12-01,252.148,254.383,249.214,253.463,26241522
2022-12-02,248.126,254.323,247.997,252.29,21828522
2022-12-05,250.301,252.098,246.378,249.503,23235204
2022-12-06,249.119,250.152,242.127,244.458,22563007
2022-12-07,243.17,244.491,240.562,241.713,20661522
2022-12-08,243.18,247.053,241.412,246.722,22551757
2022-12-09,243.035,246.626,242.504,243.956,20449743
2022-12-12,245.767,250.827,245.494,249.797,30335069
2022-12-13,259.915,262.125,251.354,256.178,42226884
2022-12-14,255.386,260.807,252.585,256.476,35110933
2022-12-15,251.999,252.476,245.663,246.321,35008093
2022-12-16,246.864,248.146,241.859,244.031,99999999
2022-12-19,243.199,243.547,237.091,239.819,29644446
2022-12-20,237.776,241.263,236.803,240.001,25100802
2022-12-21,240.051,243.949,238.482,241.772,23180607
2022-12-22,239.619,240.349,232.284,237.575,28461664
2022-12-23,234.509,238.25,232.356,237.111,21211982
2022-12-27,237.081,237.31,234.231,236.353,18866648
2022-12-28,235.283,238.094,232.582,233.939,17547504
2022-12-29,234.052,240.279,234.052,238.375,19810693
2022-12-30,236.594,238.333,235.055,238.06,21555472
