Date,Open,Close,High,Low,Volume
2/23/2010,60.46533203,60.06666565,60.8706665,58.69666672,214722000
2/24/2010,55.93333435,55.58599854,57.56666565,54.8133316,227883000
2/25/2010,56.59999847,53.32733154,57.10666656,52.46666718,259357500
2/26/2010,52.16666794,51.91999817,54.22066879,51.74066544,211282500
3/1/2010,48.66666794,45.26666641,49.31800079,44.59999847,364158000
3/2/2010,41.97999954,44.53266525,46.03466797,40.76800156,363343500
3/3/2010,47.4173317,49.57466888,49.57933426,45.77799988,302925000
3/4/2010,53.66666794,49.70066833,53.79866791,47.74066544,386760000
3/5/2010,50.93066788,49.96666718,51.10133362,48.31533432,225735000
3/8/2010,48.25133133,48.30266571,49.71666718,47.87133408,162790500
3/9/2010,46,46.89866638,47.1333313,45.61800003,189943500
3/10/2010,40.35933304,40.53333282,44.20000076,40.33333206,256105500
3/11/2010,43.9620018,43.02199936,44.53333282,40.53333282,233916000
3/12/2010,42.68000031,42.2820015,43.5719986,40.8666687,199837500
3/15/2010,38.72600174,37.36999893,39.6333313,36.41666794,283636500
3/16/2010,39.66666794,36.44133377,40.50466537,33.46666718,339604500
3/17/2010,31.29999924,29.67133331,32.99133301,29.47800064,307342500
3/18/2010,29.33399963,28.68000031,31.45666695,26.39999962,359919000
3/19/2010,25.93333244,24.08133316,26.99066734,23.36733246,356793000
3/22/2010,24.97999954,28.50933266,30.13333321,23.89733315,452932500
3/23/2010,29.21333313,28.50200081,31.79999924,28.38599968,424282500
3/24/2010,28.90666771,28.95266724,29.46666718,27.36666679,246817500
3/25/2010,31.81999969,33.66666794,34.24599838,31.60000038,343428000
3/26/2010,36.34999847,35.95000076,37.1333313,34.07400131,318340500
3/29/2010,36.49266815,35.21066666,37.33333206,34.15000153,260710500
3/30/2010,33.66666794,34.29066849,35.05333328,32.93533325,215661000
3/31/2010,34.01733398,33.47533417,34.44333267,32.74866867,179971500
4/1/2010,33.41666794,34.93333435,36.19733429,33.1333313,266572500
4/5/2010,33.59999847,32.10400009,34.26333237,31.67333221,200298000
4/6/2010,32.06866837,30.29800034,32.95066833,29.76000023,297876000
4/7/2010,33.96666718,32.00066757,34.36600113,31.22599983,338431500
4/8/2010,34.08000183,34.41600037,34.73333359,33.19733429,223527000
4/9/2010,36.33333206,36.36333466,37.66666794,35.48933411,268797000
4/12/2010,36.94666672,36.58933258,37.14733124,35.55533218,189840000
4/13/2010,39.34400177,43.39666748,43.46666718,38.70199966,337131000
4/14/2010,46.59799957,47.32600021,49.45866776,46.16199875,458647500
4/15/2010,49.46666718,48.65533447,50.20866776,47.33333206,353655000
4/16/2010,47.79600143,49.68066788,50.63000107,47.11466599,309868500
4/19/2010,51.48533249,50.25933456,51.66333389,49.84400177,196923000
4/20/2010,48.84666824,49.75733185,51.0379982,47.48066711,221199000
4/21/2010,48.67466736,45.78133392,50.22200012,44.91933441,303136500
4/22/2010,46.93199921,48.8073349,48.93333435,45.91400146,212482500
4/23/2010,48.50666809,47.04199982,48.93333435,46.87533188,198550500
4/26/2010,47.38733292,48.3433342,48.71533203,46.54533386,198180000
4/27/2010,49.17399979,53.25,53.29933167,49,310221000
4/28/2010,53.04266739,51.27466583,53.66666794,50.44599915,228330000
4/29/2010,52.6780014,53.36733246,53.54666519,52.21066666,243240000
4/30/2010,57.01266861,52.12533188,57.98799896,50.90000153,427078500
5/3/2010,50.33333206,46.75466537,51.51800156,45.5359993,487977000
5/4/2010,46.73333359,50.74599838,50.79999924,46.53333282,288556500
5/5/2010,52.652668,51.2140007,53.26133347,50.81200027,254875500
5/6/2010,51.76666641,52.17200089,52.65333176,50.74066544,166848000
5/7/2010,51.81399918,52.00266647,53.0933342,51.49000168,172915500
5/10/2010,52.91799927,54.62799835,54.93333435,52.46733475,241297500
5/11/2010,52.70066833,54.08599854,54.93333435,52.33333206,247794000
5/12/2010,55.1333313,53.96066666,56.21933365,53.8666687,238603500
5/13/2010,54.72200012,52.73066711,55.06666565,50.88666534,285982500
5/14/2010,52,53.55533218,53.5573349,50.93333435,205233000
5/17/2010,52.68999863,53.27799988,53.66999817,52.4366684,157776000
5/18/2010,55.18533325,54.24200058,55.64799881,53.59199905,174987000
5/19/2010,54.34466553,53.86733246,54.80466843,53.73866653,144547500
5/20/2010,54.70000076,54.3706665,55.06666565,54.11999893,109639500
5/21/2010,54.40000153,55.17333221,55.5,53.06666565,183819000
5/24/2010,54.8113327,54.45866776,55.45199966,54.1333313,149812500
5/25/2010,55.6333313,54.59133148,55.63999939,54.38066864,121345500
5/26/2010,54.72399902,54.68199921,55.18066788,52.33333206,173242500
5/27/2010,54.23400116,53.72066879,54.98333359,53.44599915,108834000
5/28/2010,53.91666794,55.66666794,55.66666794,53.61399841,176467500
6/1/2010,57.20000076,59.87333298,59.93333435,56.93999863,224092500
6/2/2010,59.64666748,58.77066803,60.57733154,58.06666565,203484000
6/3/2010,59.20800018,58.86399841,59.86266708,58.67333221,119242500
6/4/2010,59.32533264,57.62533188,59.71666718,57.22933197,133315500
6/7/2010,58.52266693,59.04399872,59.10133362,57.74666595,117178500
6/8/2010,61.26666641,63.32799911,63.33333206,60.61066818,212620500
6/9/2010,62.6673317,62.71133423,63.6293335,61.5953331,170823000
6/10/2010,66.12533569,68.33666992,68.49866486,65.5,278451000
6/11/2010,66.01333618,64.85600281,67.93066406,64.80000305,238747500
6/14/2010,65.33333588,62.35200119,65.86533356,60.84000015,251451000
6/15/2010,61.18600082,66.05999756,66.58933258,60.56666565,235458000
6/16/2010,67.45666504,65.47533417,67.52532959,64.15933228,210766500
6/17/2010,65.84733582,66.11933136,67,65.50466919,148362000
6/18/2010,66.8666687,66.93066406,67.94667053,66.29799652,146278500
6/21/2010,67.51866913,66.72666931,67.73133087,66.08933258,130195500
6/22/2010,66.66333008,66.28800201,67.25866699,66.00133514,95436000
6/23/2010,66.59200287,66.78533173,67.46666718,66.26733398,95479500
6/24/2010,66.27400208,64.05666351,66.72533417,63.54266739,164394000
6/25/2010,63.61800003,65.73200226,65.73200226,62.4766655,138817500
6/28/2010,66.31866455,63.98266602,66.33333588,63.65800095,132823500
6/29/2010,64.60066986,67.29000092,67.33333588,63.23466873,135396000
6/30/2010,67.09999847,71.98733521,72.51266479,66.91533661,253777500
7/1/2010,72.19999695,74.64199829,75.6886673,72.03333282,199903500
7/2/2010,81.43199921,80.57733154,81.8666687,79.04000092,258751500
7/6/2010,85.11266327,91.4386673,91.85266876,84.40266418,308548500
7/7/2010,93.66733551,92.65733337,95.30000305,89.11399841,322345500
7/8/2010,93.66666412,91.05867004,94.48400116,87.42266846,244669500
7/9/2010,93.13266754,92.95200348,93.90399933,90.08533478,175764000
7/12/2010,93.06666565,102.9766693,103.2613297,91.73400116,350064000
7/13/2010,110.5999985,99.80400085,119.6660004,98.0739975,584781000
7/14/2010,103.7333298,101.1200027,106,95.40000153,351271500
7/15/2010,102.8666687,103.0673294,103.3333359,97.1333313,245517000
7/16/2010,98.47733307,100.0426636,102.1139984,97.73332977,214512000
7/19/2010,100.8966675,100.0559998,102.5006638,99.33333588,139950000
7/20/2010,101.267334,109.5333328,110,99.19999695,256821000
7/21/2010,109.3286667,104.5573349,111.6666641,103.8666687,241608000
7/22/2010,106.5999985,106.1553345,108.4280014,104.1333313,212416500
7/23/2010,111.9300003,100.8713303,112.5999985,98.71800232,364927500
7/26/2010,94.40066528,94.46666718,97.66666412,91.10266876,290949000
7/27/2010,95.66666412,102.6399994,103.1959991,94.19999695,240730500
7/28/2010,100.2666702,98.43267059,104.3133316,98.2946701,237130500
7/29/2010,100.0666656,99.9406662,102.3206635,99.1333313,141403500
7/30/2010,99.19999695,99.16600037,100.8826675,98.06666565,114315000
8/2/2010,101,95.38400269,101.1366653,94.73200226,183123000
8/3/2010,96.61333466,99,100.6539993,96.29199982,132139500
8/4/2010,99.66733551,99.1333313,101.8273315,97.46666718,126225000
8/5/2010,99.53266907,99.00133514,99.98933411,97.88733673,74217000
8/6/2010,99.38866425,99.305336,101.1539993,98.48400116,89884500
8/9/2010,99.96932983,96.84733582,99.98332977,94.33399963,133446000
8/10/2010,96.53333282,94.57133484,97.16666412,92.38933563,112834500
8/11/2010,93.06666565,91.62599945,94.66666412,91,129387000
8/12/2010,98,103.6506653,105.6666641,95.66666412,327441000
8/13/2010,107.4000015,108.0666656,110.0786667,104.4840012,306379500
8/16/2010,110.9993362,110.0473328,111.253334,108.4426651,188664000
8/17/2010,111.8000031,122.3759995,123.0573349,111.5220032,303634500
8/18/2010,126.5993347,125.8059998,128.2599945,123.0073318,247117500
8/19/2010,124.3333359,125.2353363,127.4000015,122.7473297,183079500
8/20/2010,124.0453339,133.4553375,134.7993317,123.8040009,309177000
8/23/2010,136.317337,136.665329,139.6993256,135.0033264,322344000
8/24/2010,141.7519989,134.2799988,141.9333344,128.5013275,300954000
8/25/2010,131.6593323,134.889328,135.1966705,131.1999969,159883500
8/26/2010,137.3333282,143.5446625,144.3999939,136.9086609,213591000
8/27/2010,145.3639984,149.25,153.0399933,142.8333282,355395000
8/30/2010,153.0079956,147.5599976,154.5659943,145.7680054,301218000
8/31/2010,148.2033386,166.1066742,166.7133331,146.7033386,355123200
9/1/2010,167.3800049,158.3500061,167.4966736,156.8366699,269523300
9/2/2010,159.6633301,149.1233368,159.6799927,135.0399933,288528300
9/3/2010,135.7433319,135.6666718,143.9333344,134,262788300
9/7/2010,134.2700043,139.4400024,142.6666718,124.0066681,330965700
9/8/2010,118.6666641,110.0699997,122.9133301,109.9599991,346397100
9/9/2010,118.8666687,122.0933304,123,113.8366699,238397400
9/10/2010,128.7366638,123.7799988,132.9966736,120.1866684,254791800
9/13/2010,127.3133316,124.2399979,127.5,120.1666641,182152500
9/14/2010,126.9833298,139.8733368,140,124.4333344,249061800
9/15/2010,145.5200043,149.9199982,153.9799957,143.5666656,291894600
9/16/2010,146.6233368,147.2533264,152.5966644,145.1033325,216837900
9/17/2010,138.5333405,141.1433258,145.9299927,136,230337600
9/20/2010,149.3133392,147.3833313,150.3333282,142.9333344,259220400
9/21/2010,151.043335,149.7966614,151.8933258,135.6900024,328430400
9/22/2010,143.1999969,141.4100037,145.9199982,139.1999969,238742400
9/23/2010,135.0533295,126.7866669,137.3833313,125.293335,285222600
9/24/2010,121.2666702,129.2633362,133.1666718,117.0999985,289683300
9/27/2010,131.156662,135.7799988,136.2433319,130.4333344,201625500
9/28/2010,141.5399933,140.3999939,142.6933289,138.5166626,149158800
9/29/2010,138.6666718,139.6900024,142.8333282,137.1999969,150657900
9/30/2010,140.4400024,143.0033264,144.6433258,140.156662,144436800
10/1/2010,146.9199982,149.386673,149.6266632,144.8066711,152224500
10/4/2010,140.4633331,138.363327,146.3766632,138.3333282,214290000
10/5/2010,141.1166687,141.8933258,144.5466614,139.7766724,134168400
10/6/2010,141.2633362,137.9933319,142.9266663,135.3500061,147438900
10/7/2010,139.956665,141.7666626,143.3000031,137.9499969,129383100
10/8/2010,146.1466675,141.9733276,146.3333282,141.7666626,121263300
10/11/2010,143.3766632,144.6666718,144.863327,142.1533356,86777100
10/12/2010,147.3333282,147.4333344,149.5800018,146.1933289,116373300
10/13/2010,147.7833405,148.8833313,149.6300049,145.5333405,103391100
10/14/2010,149.9266663,153.7666626,155.3000031,149.1166687,143639100
10/15/2010,150.1033325,149.6266632,152.1900024,147.5,107017200
10/18/2010,151.4799957,146.5566711,151.9833374,146.2833405,98327700
10/19/2010,148.7466736,143.6100006,149,142.956665,108863400
10/20/2010,143.9166718,140.6466675,143.9166718,139.6833344,94968900
10/21/2010,140.8999939,140.8800049,144.3166656,140.4166718,97111500
10/22/2010,147.3066711,141.9299927,148.4100037,141.5033264,119979600
10/25/2010,140.613327,140.2100067,140.9633331,135.793335,101151000
10/26/2010,141.2533264,141.5599976,143.5,140.0333405,68059500
10/27/2010,138.8266602,135.3399963,139.5333405,135.3333282,76354200
10/28/2010,136.6533356,136.9433289,139.3533325,135.4866638,67965900
10/29/2010,135.6333313,129.3466644,135.863327,126.3700027,127533900
11/1/2010,131.3333282,133.5033264,135.6600037,130.7666626,87063300
11/2/2010,136.5766602,141.3000031,142.5899963,135.5633392,103055100
11/3/2010,143.5399933,140.3266602,145.1333313,139.0333405,96429300
11/4/2010,142.7666626,146.0299988,146.6666718,141.3333282,85243500
11/5/2010,145.3666687,143.3166656,145.5233307,141.4266663,65118000
11/8/2010,146.5,140.4199982,150.8333282,140.3333282,104499000
11/9/2010,140.0299988,136.7866669,140.0299988,132.0099945,90852600
11/10/2010,138.8166656,139.043335,139.5666656,136.8600006,52073100
11/11/2010,138.3500061,137.2533264,141,136.5066681,59565300
11/12/2010,136.9499969,136.1666718,137.5099945,133.886673,59313300
11/15/2010,136.3099976,136.0299988,137.4833374,134.6966705,80515800
11/16/2010,153.3899994,147.2033386,154,144.3366699,183564900
11/17/2010,149.4499969,162.2133331,165.3333282,147.8333282,234132000
11/18/2010,164,166.4233398,169.5366669,162.5233307,187425900
11/19/2010,165.9966736,163.2033386,167.5,163.0200043,98735700
11/22/2010,167.8333282,173.9499969,175.3333282,167.2633362,150780900
11/23/2010,180.1333313,185.1266632,186.6633301,175.3999939,160945500
11/24/2010,183.3533325,191.3333282,191.3333282,181.7899933,146790600
11/26/2010,193.7200012,195.2533264,199.593338,192.8166656,112683300
11/29/2010,200.7366638,189.1999969,202.6000061,184.8366699,189009300
11/30/2010,199.1966705,194.9199982,199.2833405,190.6833344,120310500
12/1/2010,185.4799957,189.6066742,190.5133362,180.4033356,143327100
12/2/2010,196.6733398,197.793335,199.656662,194.1433258,127656000
12/3/2010,197.0033264,199.6799927,199.6799927,195.1666718,88203900
12/6/2010,201.6399994,213.9199982,216.2633362,201.0166626,168929100
12/7/2010,208.5033264,216.6266632,217.093338,206.1666718,192795000
12/8/2010,217.8966675,201.4933319,218.1066742,196,213873600
12/9/2010,191.456665,209.0233307,209.25,188.7799988,201249600
12/10/2010,205.0033264,203.3300018,208,198.9333344,139425000
12/13/2010,206.3333282,213.2766724,214.25,203.3999939,156121800
12/14/2010,214.4266663,211.0833282,215.6333313,207.9333344,135214500
12/15/2010,209.4100037,207.5899963,210.8333282,201.6666718,126287400
12/16/2010,209.3966675,218.6333313,219.6066742,206.5,168810300
12/17/2010,222.9666595,231.6666718,231.6666718,209.5133362,666378600
12/20/2010,222.0800018,216.6199951,222.8333282,215.3566742,174135900
12/21/2010,216,213.4466705,216.6266632,204.7433319,155148000
12/22/2010,210.7333374,215.3266602,217.1666718,207.5233307,99519000
12/23/2010,214.3300018,220.5899963,222.0299988,213.6666718,68596800
12/27/2010,224.8366699,221.2299957,227.1333313,220.2666626,96835800
12/28/2010,220.3333282,221.9966736,223.3000031,218.3333282,68732400
12/29/2010,224,231.593338,232.1999969,222.7866669,128538000
12/30/2010,233.3300018,235.2233276,239.5733337,230.3733368,148949700
12/31/2010,239.8200073,243.2566681,248.1633301,239.0633392,145914600
1/3/2011,241.2200012,245.0366669,246.9466705,239.7333374,96735600
1/4/2011,252.8300018,251.9933319,258,249.6999969,134100000
1/5/2011,259.2099915,272.0133362,272.3299866,258.3999939,154496700
1/6/2011,285.3333435,293.3399963,294.8299866,279.4633179,225166500
1/7/2011,283.1333313,270.3966675,284.8099976,267.8733215,177904800
1/10/2011,277,283.1466675,289.3333435,275.7799988,138812100
1/11/2011,284.2533264,284.8033447,286.8233337,277.3333435,99937500
1/12/2011,281.1300049,281.6666565,287.6666565,279.5833435,93798900
1/13/2011,284,275.3866577,286.6333313,273.0333252,116332800
1/14/2011,279.2666626,281.5166626,283.3333435,277.6666565,76101000
1/18/2011,286.2466736,283.4833374,286.5,279.0933228,76997700
1/19/2011,285,281.6633301,285.2399902,280.4733276,61563300
1/20/2011,278.1033325,282.2133179,282.6666565,276.206665,60199500
1/21/2011,285,293.6000061,300.1333313,279.6066589,123520200
1/24/2011,297.1266785,294.3633423,298.6333313,290.5333252,69394800
1/25/2011,290.1166687,288.0533447,297.1666565,286.2200012,82002000
1/26/2011,273.3333435,278.4766541,282.6666565,267,79134000
1/27/2011,276.6666565,264.5100098,280.8033447,260.0333252,104972400
1/28/2011,271.4299927,279.936676,280.6666565,265.186676,76174200
1/31/2011,281.5599976,290.9299927,293.5,280.7333374,73038600
2/1/2011,285,283.3299866,285.5,277.8066711,47438100
2/2/2011,281.6666565,284.0766602,288.2566528,279.6566772,55699800
2/3/2011,289.8900146,287.8066711,292.5899963,284.9166565,60485100
2/4/2011,285.0400085,283.1533203,286.6000061,280.5833435,45473100
2/7/2011,281.2133179,268.2733459,281.6066589,266.6733398,108648300
2/8/2011,270.813324,270.5533447,276.6266785,267.2433472,64868400
2/9/2011,267.0866699,272.0400085,272.4433289,261.7766724,71304900
2/10/2011,272.6666565,265.4066772,273.6666565,264.1466675,59406900
2/11/2011,259.6966553,266.0499878,266.6133423,254.0033264,77989500
2/14/2011,260.2999878,262.4599915,264.8966675,258.7566528,53871300
2/15/2011,265,260.4333191,265.5966797,259.1233215,56874900
2/16/2011,254.2133331,238.1666718,256.1666565,236.7333374,111809100
2/17/2011,220.7100067,232.9466705,237.8699951,206.3333282,199820700
2/18/2011,237.2833405,247.3399963,248.3333282,231.3899994,110301000
2/22/2011,242.0500031,227.406662,245.7366638,223.5266724,117071700
2/23/2011,233.3333282,225.1666718,235.5666656,219.8366699,123267600
2/24/2011,230.0366669,239.4766693,239.6666718,228.3500061,81408600
2/25/2011,239.4266663,228.8133392,240.3699951,228.3333282,71196600
2/28/2011,229.3300018,217.7333374,233.5666656,217.2366638,90624000
3/1/2011,218.6000061,207.1466675,222.8166656,200,197758500
3/2/2011,208.6866608,199.3166656,209.2799988,179.8300018,268189500
3/3/2011,200.1833344,187.6666718,206.7100067,186.2633362,155361000
3/4/2011,202.7266693,224.5266724,226.0299988,198.4033356,202569900
3/7/2011,233.4333344,222.6866608,239.2833405,218.3533325,181817100
3/8/2011,233.1333313,233.1999969,234.1666718,225.7266693,108761700
3/9/2011,223.3333282,231.2433319,231.6266632,222.0466614,100751400
3/10/2011,231.363327,235.9799957,237.7266693,228.0133362,88006800
3/11/2011,234.4499969,225.6266632,235.9733276,223.6666718,96587100
3/14/2011,218.956665,233.9366608,234.5766602,217.0033264,121117500
3/15/2011,228.0966644,217.7200012,229.7433319,217.3333282,99674400
3/16/2011,215.5333405,218.2899933,219.0766602,208.206665,128682000
3/17/2011,228.1966705,223.3333282,233.206665,222.9166718,118536600
3/18/2011,225.2566681,220.7200012,225.9333344,219.1699982,91475700
3/21/2011,222.636673,210.0899963,222.6733398,210.0366669,101385600
3/22/2011,204.3333282,213.4633331,215.1666718,203.1666718,117674700
3/23/2011,213.956665,206.2366638,214.6066742,199.9633331,101558400
3/24/2011,205.2133331,203.7633362,205.4933319,198.6733398,85911000
3/25/2011,200.5833282,211.8733368,212.5533295,197.0033264,118297200
3/28/2011,215.5399933,222.6433258,224,213.7033386,100011900
3/29/2011,229.456665,220.5833282,230.8066711,219.8066711,105895200
3/30/2011,235.9033356,230.3500061,236.0533295,228.2333374,125528400
3/31/2011,230.1000061,230.5399933,232.1833344,227.1233368,84815400
4/1/2011,229,223.656662,230.4600067,222.613327,78928200
4/4/2011,225.793335,227.9333344,229.8500061,223.8833313,71772900
4/5/2011,225.9233398,225.6733398,226.9900055,223.1433258,64311300
4/6/2011,228.5666656,233.9933319,234.9333344,227.363327,87407100
4/7/2011,237.5666656,254.1066742,254.3333282,236.886673,133958400
4/8/2011,256.8999939,244.0766602,260.2633362,242.6766663,147052200
4/11/2011,247.6999969,246.2833405,247.8966675,240.4366608,83546700
4/12/2011,242.8833313,246.593338,249.8033295,241.5333405,83938500
4/13/2011,239.8666687,238.2100067,241.8000031,230.6000061,119058600
4/14/2011,239.1399994,239.6633301,245.75,236.8966675,106827000
4/15/2011,234.9233398,248.0399933,248.2799988,232.6666718,93646500
4/18/2011,247.1666718,239.8966675,251.2566681,239.3466644,106770900
4/19/2011,239.9333344,243.1333313,245.7866669,238.4866638,85110000
4/20/2011,247,246.0666656,249.7666626,244.2033386,93115500
4/21/2011,239.3200073,234.9133301,241.3333282,234.4499969,88311000
4/25/2011,232.136673,231.4666595,236.1666718,231.1999969,66813000
4/26/2011,233.1699982,225.6666718,234.0833282,222.8333282,86536200
4/27/2011,222.5299988,236.4799957,238.4900055,222.0466614,122276100
4/28/2011,234.6000061,228.3000031,235.3333282,226.8333282,81129300
4/29/2011,226.3133392,224.5333405,227.8166656,219.2333374,89217900
5/2/2011,227.0200043,223.6466675,228.4333344,222.4466705,65705700
5/3/2011,226.9199982,221.1799927,227.0066681,216.6666718,83353800
5/4/2011,221.9333344,224.1233368,230,220.0733337,70407600
5/5/2011,221.6333313,209.6799927,221.6833344,209.2033386,94177200
5/6/2011,199.7466736,205.7333374,209.0333405,198.5333405,139511700
5/9/2011,200.8300018,196.6300049,206.8033295,195.5899963,101470800
5/10/2011,200.5133362,190.5633392,202.1533356,186.5500031,132554700
5/11/2011,191.8500061,192.2766724,196.5766602,187.0666656,97171200
5/12/2011,189.3333282,192.6233368,198.75,187.793335,110491800
5/13/2011,184.1833344,187.8200073,188.7366638,182.3266602,118735200
5/16/2011,191.6666718,195.593338,196.2833405,190.3566742,92463300
5/17/2011,198.7033386,193.6266632,198.8933258,193.3333282,78091800
5/18/2011,193.8666687,202.1466675,204.8266602,191.2166595,103674300
5/19/2011,202.4366608,201.5633392,204.6633301,198.5700073,84017700
5/20/2011,202.5200043,206.3766632,208.7233276,200.5,85917900
5/23/2011,206.7466736,210.2833405,210.3766632,205.4033356,79111800
5/24/2011,209.5,208.406662,211.863327,207.4600067,68211000
5/25/2011,209.2666626,207.9666595,211.2666626,206.8500061,54254700
5/26/2011,206.7100067,201.706665,207.7866669,199.7133331,69908400
5/27/2011,200.6000061,190.9466705,201.5166626,190.406662,90335700
5/31/2011,193.2366638,199.6833344,200.2033386,192.3999939,72110700
6/1/2011,197.2766724,201.7100067,203.3333282,194.293335,67631100
6/2/2011,207.6699982,201.1966705,207.6966705,198.5,78160200
6/3/2011,200.7233276,199.593338,203.9299927,199.2100067,49753800
6/6/2011,201.293335,203.3733368,205.5299988,200.1666718,71758800
6/7/2011,203.4100037,203.2966614,204.1866608,200.5066681,48615900
6/8/2011,204.0766602,205.8966675,208.4966736,203.0599976,61272000
6/9/2011,205.5633392,199.7866669,205.5966644,199.4100037,53292300
6/10/2011,199.1799927,201.6233368,202.8333282,197.8333282,66432300
6/13/2011,200.6300049,205.5333405,207.156662,200.4466705,68104200
6/14/2011,204.456665,207.7700043,209.4499969,203.9333344,73682700
6/15/2011,208.1600037,206.9433289,210.4633331,202.9600067,74438100
6/16/2011,206.0833282,207.9033356,209.5233307,205.1666718,57476700
6/17/2011,210.6666718,218.8566742,219.0666656,210.0133362,93297600
6/20/2011,224.9966736,226.6066742,232.5399933,222.5366669,137947200
6/21/2011,229.8600006,223.956665,231.2700043,222.8999939,97490100
6/22/2011,223.8800049,229.5733337,231.5666656,223.4400024,64884600
6/23/2011,228.2166595,226.9199982,229.1699982,225.2966614,52143900
6/24/2011,226.5899963,226.5666656,230.9366608,226.0466614,56774700
6/27/2011,227.9733276,225.9733276,229.3300018,224.2666626,55903500
6/28/2011,226.3266602,226.3000031,233.3333282,224.4199982,81163500
6/29/2011,227.2366638,219.8600006,228,217.1333313,69853500
6/30/2011,221.4233398,214.8833313,221.8999939,212.7733307,56376000
7/1/2011,209.456665,217.6033325,218.1433258,206.8200073,68319900
7/5/2011,217.7266693,218.9833374,219.636673,214.8966675,54421500
7/6/2011,220.7333374,228.5666656,229.0800018,220.7200012,77781000
7/7/2011,228.7733307,222.8466644,231.093338,222.1000061,62898300
7/8/2011,223.5833282,217.793335,226.2033386,217.613327,64923600
7/11/2011,219.4633331,216.8666687,222.0466614,212.6266632,60628800
7/12/2011,218.2266693,214.7400055,218.8999939,214.0666656,49113000
7/13/2011,209.9633331,215.406662,215.7333374,207.0966644,63891300
7/14/2011,217.3300018,220.1666718,220.7966614,213.5,46461300
7/15/2011,219.8699951,218.4299927,221.6199951,216.7633362,41859900
7/18/2011,218.8133392,216.4199982,220.7233276,214.8666687,45317100
7/19/2011,215.4533386,214.4600067,216.2666626,212.4333344,43814700
7/20/2011,216.9900055,219.206665,222.7333374,215.7033386,76009800
7/21/2011,221.1333313,214.9266663,222.1666718,209.0800018,98439900
7/22/2011,215.6666718,215.6600037,218.3233337,213.1333313,48019800
7/25/2011,216.5966644,225.7833405,227.8966675,216.2666626,91183800
7/26/2011,223.9199982,229.0666656,232.5099945,223,88969200
7/27/2011,233.3333282,236.5566711,242.3133392,232.8000031,100847400
7/28/2011,239.6666718,236.5800018,240.8833313,233.6699982,64860900
7/29/2011,237,236.9733276,241.6333313,236.3099976,51007800
8/1/2011,238.6666718,238.2100067,240.3166656,237.136673,38758800
8/2/2011,237.3000031,233.0333405,238.7766724,232.543335,46869000
8/3/2011,236.7233276,237.9199982,239.6766663,235.043335,44145900
8/4/2011,237.9966736,236.6633301,238.863327,233.9600067,40296900
8/5/2011,237.5700073,235.9400024,238.3933258,234.7366638,29401800
8/8/2011,235.4466705,240.75,240.9333344,233.1333313,52377300
8/9/2011,241.2366638,239.0566711,243.3000031,238.113327,50194500
8/10/2011,235.0233307,228.7233276,236.5,225.4666595,68032200
8/11/2011,224.2200012,221.9033356,224.8600006,216.2799988,71163900
