Date,Open,High,Low,Close,Volume
2000-06-22,22.495,22.524,21.9,22.081,3268600
2000-06-23,22.195,22.881,22.109,22.319,3662500
2000-06-26,22.167,23.062,22.167,22.643,3195000
2000-06-27,23.033,23.209,22.762,22.824,5146100
2000-06-28,22.909,23.3,22.229,22.4,4898400
2000-06-29,22.586,23.271,22.195,22.671,4679500
2000-06-30,22.705,22.971,21.719,21.929,6995300
2000-07-03,21.99,23.006,21.99,22.795,2746100
2000-07-05,23.217,23.816,22.709,22.886,5083900
2000-07-06,22.915,23.097,22.345,23.006,3497600
2000-07-07,23.126,24.295,23.126,23.993,6245000
2000-07-10,24.056,24.444,23.816,23.845,3393600
2000-07-11,24.147,24.894,23.873,24.295,4641900
2000-07-12,24.775,25.014,24.204,24.233,4531400
2000-07-13,24.626,24.832,24.262,24.324,4588500
2000-07-14,24.655,25.283,24.444,25.163,4532300
2000-07-17,25.762,25.762,24.832,24.937,5069900
2000-07-18,24.564,24.683,24.022,24.415,3273200
2000-07-19,24.444,24.683,24.022,24.295,4287100
2000-07-20,24.324,25.522,24.204,24.592,6117400
2000-07-21,25.402,25.762,24.741,25.273,5470100
2000-07-24,25.134,25.22,24.324,24.712,3232600
2000-07-25,24.741,24.803,24.386,24.564,2697100
2000-07-26,24.444,24.444,23.303,23.667,4654000
2000-07-27,23.667,24.147,23.188,23.907,3556100
2000-07-28,23.993,24.022,23.035,23.188,2880800
2000-07-31,23.485,23.873,23.126,23.873,3650700
2000-08-01,23.907,25.585,23.782,24.741,10556800
2000-08-02,24.894,25.105,24.295,24.655,6692900
2000-08-03,24.444,24.894,23.965,24.084,5914200
2000-08-04,24.866,25.283,24.262,25.134,8546500
2000-08-07,25.431,25.939,25.192,25.671,6924000
2000-08-08,25.791,25.824,25.22,25.642,3458500
2000-08-09,25.613,25.7,24.981,25.072,6305600
2000-08-10,25.072,25.493,24.803,24.866,4979200
2000-08-11,24.712,25.134,24.592,24.923,4492200
2000-08-14,25.283,25.402,24.712,25.283,4970100
2000-08-15,25.402,25.585,24.741,24.832,7236200
2000-08-16,24.564,24.832,23.993,24.147,5305600
2000-08-17,23.993,24.501,23.993,24.295,4514400
2000-08-18,24.353,24.564,24.084,24.324,3694100
2000-08-21,24.444,24.741,24.262,24.415,3502300
2000-08-22,24.655,25.642,24.444,25.283,7456800
2000-08-23,25.374,26.064,25.283,26.03,6868200
2000-08-24,25.585,26.303,25.402,25.522,4508200
2000-08-25,25.46,25.733,24.866,24.952,4746600
2000-08-28,24.923,25.551,24.923,25.254,5261600
2000-08-29,25.431,25.493,24.741,24.866,7020300
2000-08-30,25.163,25.824,25.072,25.522,8367100
2000-08-31,25.733,27.109,25.642,26.783,8450600
2000-09-01,27.171,27.228,26.418,26.989,5478500
2000-09-05,27.051,27.588,26.931,27.377,4851200
2000-09-06,27.439,27.919,26.72,26.84,6821900
2000-09-07,27.109,27.468,26.812,27.439,3495800
2000-09-08,27.262,27.947,27.2,27.708,4496500
2000-09-11,27.559,27.981,27.08,27.559,5219500
2000-09-12,27.679,27.77,24.923,25.311,7314600
2000-09-13,24.147,24.535,23.782,24.295,42585300
2000-09-14,24.923,24.923,23.936,23.965,20361300
2000-09-15,24.113,24.113,23.217,23.543,14822300
2000-09-18,23.543,23.543,22.316,22.316,15120400
2000-09-19,22.378,22.886,22.258,22.469,15642000
2000-09-20,22.436,22.555,21.865,22.287,12493000
2000-09-21,22.786,22.816,21.865,21.865,12166800
2000-09-22,21.929,23.306,21.836,23.154,17425600
2000-09-25,23.277,23.86,23.032,23.032,11709900
2000-09-26,23.218,23.492,22.419,22.571,8176500
2000-09-27,22.757,23.002,22.174,22.296,7879200
2000-09-28,22.203,23.061,22.11,22.973,9307900
2000-09-29,22.728,23.335,22.635,22.635,8576500
2000-10-02,22.845,23.277,22.693,23.277,7138200
2000-10-03,23.335,23.58,22.816,22.909,9742300
2000-10-04,22.887,23.04,22.423,22.483,6363900
2000-10-05,22.512,22.917,21.836,21.93,9189200
2000-10-06,21.96,22.206,20.603,21.16,13400700
2000-10-09,21.279,21.343,20.696,20.756,6499500
2000-10-10,20.756,20.973,19.862,20.139,11926200
2000-10-11,19.798,20.203,19.186,20.079,16885900
2000-10-12,19.798,19.862,18.476,18.658,14847200
2000-10-13,18.693,19.798,18.629,19.586,14143700
2000-10-16,19.833,20.079,19.122,19.522,8405600
2000-10-17,19.739,19.986,18.629,18.722,8318700
2000-10-18,16.531,18.811,15.979,18.199,29641500
2000-10-19,18.811,19.798,18.811,19.216,14981100
2000-10-20,19.093,19.433,18.811,18.94,7559300
2000-10-23,18.846,19.122,18.722,18.94,5240100
2000-10-24,18.846,19.892,18.811,19.769,10595900
2000-10-25,19.769,20.45,19.616,19.739,9256100
2000-10-26,20.079,20.203,19.186,19.739,10398700
2000-10-27,19.986,21.19,19.892,21.066,9867500
2000-10-30,21.126,21.683,21.126,21.589,7884900
2000-10-31,22.113,22.67,21.772,22.453,13186900
2000-11-01,22.453,22.606,21.96,22.547,8789400
2000-11-02,22.547,22.947,22.394,22.453,6435700
2000-11-03,22.483,22.483,21.772,21.93,5879800
2000-11-06,22.147,22.547,21.989,22.453,4568100
2000-11-07,22.266,22.394,22.019,22.177,4101800
2000-11-08,22.177,22.177,21.343,21.496,5754400
2000-11-09,21.249,21.866,21.002,21.772,6306500
2000-11-10,21.525,21.989,21.126,21.126,4465600
2000-11-13,20.667,21.032,20.109,20.785,6041800
2000-11-14,21.126,21.313,20.603,21.002,6506300
2000-11-15,20.756,21.126,20.045,20.109,8300500
2000-11-16,20.173,20.603,20.015,20.173,6940400
2000-11-17,20.203,20.232,19.305,19.551,8358900
2000-11-20,19.616,19.709,18.811,19.028,7421300
2000-11-21,19.028,19.398,18.629,19.093,6202100
2000-11-22,18.905,18.94,18.259,18.476,6600100
2000-11-24,18.722,19.339,18.658,19.305,3835500
2000-11-27,19.463,19.833,19.339,19.433,10451600
2000-11-28,19.463,19.798,18.476,18.752,13168300
2000-11-29,18.446,19.028,18.352,18.722,9867200
2000-11-30,18.352,18.875,17.489,18.199,15472400
2000-12-01,18.318,19.093,18.288,18.412,9448300
2000-12-04,18.446,18.94,18.199,18.722,6819200
2000-12-05,19.058,20.45,18.782,20.385,13818600
2000-12-06,20.356,21.343,19.275,19.769,19776900
2000-12-07,19.463,19.956,18.905,19.339,9650300
2000-12-08,19.892,20.173,19.551,19.739,8411700
2000-12-11,19.862,21.032,19.769,20.973,9131000
2000-12-12,20.973,21.56,20.696,21.219,7843400
2000-12-13,21.683,22.053,21.525,21.96,10288900
2000-12-14,20.879,21.683,20.42,21.16,16122600
2000-12-15,20.726,21.683,20.667,21.683,11412000
2000-12-18,21.713,22.394,21.619,22.394,13271000
2000-12-19,22.083,22.67,21.683,22.113,13078000
2000-12-20,22.113,22.113,21.343,21.466,6853300
2000-12-21,21.437,22.576,21.437,22.3,8796400
2000-12-22,22.423,22.887,22.206,22.512,7098600
2000-12-26,22.512,22.823,22.3,22.576,4832200
2000-12-27,22.236,22.947,22.113,22.887,7452200
2000-12-28,22.794,23.41,22.67,23.164,6397400
2000-12-29,23.164,23.47,21.866,22.423,9657000
2001-01-02,22.019,22.113,21.372,21.713,7803200
2001-01-03,21.86,25.604,21.734,25.473,21303200
2001-01-04,25.916,27.174,25.569,26.168,26409800
2001-01-05,25.539,25.916,24.311,24.628,16215700
2001-01-08,24.658,25.222,24.311,24.784,9938300
2001-01-09,25.101,25.161,24.094,24.502,7285100
2001-01-10,24.91,26.012,24.628,25.634,10857000
2001-01-11,25.725,27.3,25.725,27.234,16077700
2001-01-12,27.174,27.204,26.359,26.827,8946800
2001-01-16,26.922,27.521,26.419,26.766,10508500
2001-01-17,26.641,27.204,26.228,26.671,10317300
2001-01-18,25.916,26.107,25.443,25.886,13565600
2001-01-19,25.539,26.012,25.066,25.443,10789100
2001-01-22,25.443,26.263,25.191,25.604,10581500
2001-01-23,25.222,26.198,25.222,26.012,8794600
2001-01-24,26.515,26.922,26.293,26.797,9316500
2001-01-25,26.671,27.114,26.042,26.701,8347100
2001-01-26,26.892,27.426,26.545,27.27,7967800
2001-01-29,27.27,28.18,27.265,27.738,9494400
2001-01-30,27.728,28.271,27.491,28.17,9452800
2001-01-31,28.427,28.85,27.426,27.672,13130800
2001-02-01,27.672,28.105,26.927,28.105,9174100
2001-02-02,27.677,27.843,27.32,27.496,7075200
2001-02-05,27.431,27.652,27.023,27.476,5273700
2001-02-06,27.179,27.405,26.168,26.308,7560200
2001-02-07,26.344,26.922,26.107,26.334,7988800
2001-02-08,26.334,26.696,25.931,26.007,5730800
2001-02-09,26.012,26.47,25.69,26.142,5490500
2001-02-12,26.404,26.721,26.007,26.444,5246300
2001-02-13,26.439,27.023,25.715,25.735,7334700
2001-02-14,26.042,26.107,25.614,25.76,6835100
2001-02-15,25.856,26.545,25.614,25.72,7408400
2001-02-16,25.362,26.168,25.287,26.163,7364800
2001-02-20,26.163,26.47,24.975,25.136,9073500
2001-02-21,24.633,25.211,23.656,23.828,9835100
2001-02-22,24.029,24.306,22.841,24.306,12409800
2001-02-23,23.677,24.28,23.249,23.677,9708100
2001-02-26,24.155,24.809,23.556,24.431,8783500
2001-02-27,24.633,25.05,23.576,23.953,11744300
2001-02-28,24.099,24.155,22.796,23.48,10510600
2001-03-01,22.947,23.274,22.534,23.204,10551800
2001-03-02,22.947,23.953,22.741,23.048,7559700
2001-03-05,23.098,23.626,22.796,23.531,5988200
2001-03-06,24.28,24.633,23.903,24.135,6844500
2001-03-07,24.356,25.388,24.165,25.287,7296600
2001-03-08,25.287,25.76,25.06,25.282,7064400
2001-03-09,24.96,25.06,24.054,24.633,6377600
2001-03-12,23.903,24.079,22.892,22.892,8549500
2001-03-13,23.526,24.054,22.947,23.853,7065900
2001-03-14,22.645,23.133,21.835,22.016,16205000
2001-03-15,22.595,23.123,22.519,22.776,8561300
2001-03-16,22.776,23.098,22.202,22.434,10739300
2001-03-19,22.343,22.846,21.462,22.72,9742500
2001-03-20,22.876,22.876,21.387,21.432,10213200
2001-03-21,21.533,21.704,20.154,20.23,12026300
2001-03-22,20.154,20.159,18.911,19.58,15668200
2001-03-23,20.28,21.085,20.033,20.989,10763200
2001-03-26,21.211,21.634,20.959,21.191,8319900
2001-03-27,21.191,21.84,20.682,21.82,12254000
2001-03-28,21.488,21.815,21.11,21.412,7315300
2001-03-29,21.538,21.764,21.145,21.639,6688200
2001-03-30,21.714,22.645,21.588,22.595,8463000
2001-04-02,22.393,22.846,21.966,22.444,8743100
2001-04-03,22.202,22.242,20.884,20.934,9050300
2001-04-04,20.829,20.829,19.56,20.199,11634000
2001-04-05,21.438,21.438,20.585,21.199,8644900
2001-04-06,21.199,21.199,19.707,20.149,9789600
2001-04-09,20.742,20.742,19.905,20.164,7386400
2001-04-10,21.605,21.605,20.57,21.6,7962300
2001-04-11,22.849,22.849,21.976,22.321,9898000
2001-04-12,22.823,22.823,21.95,22.635,6740700
2001-04-16,23.138,23.138,22.458,22.696,6377000
2001-04-17,22.94,22.94,22.336,22.635,5115500
2001-04-18,25.001,25.001,23.199,24.493,15206700
2001-04-19,24.691,24.691,24.046,24.346,11593500
2001-04-20,24.341,24.341,23.595,23.843,8496300
2001-04-23,24.046,24.046,23.316,23.595,5135800
2001-04-24,24.143,24.143,23.62,23.645,6179000
2001-04-25,23.747,23.747,22.955,23.686,8079600
2001-04-26,24.397,24.397,23.569,24.194,7012500
2001-04-27,24.98,24.98,24.468,24.869,6371800
2001-04-30,25.143,25.143,23.823,23.935,7737700
2001-05-01,24.31,24.31,23.722,24.31,8051200
2001-05-02,24.879,24.879,24.097,24.726,6753000
2001-05-03,24.513,24.513,24.102,24.442,7494000
2001-05-04,25.244,25.244,24.041,25.244,8223200
2001-05-07,24.914,24.914,24.249,24.544,10128700
2001-05-08,24.432,24.432,23.696,23.823,8695500
2001-05-09,23.752,23.752,23.447,23.569,6490800
2001-05-10,24.407,24.407,23.574,23.701,5905800
2001-05-11,23.843,23.843,23.123,23.168,5675600
2001-05-14,23.833,23.833,23.123,23.767,5469800
2001-05-15,23.909,23.909,23.458,23.585,5821200
2001-05-16,24.27,24.27,23.244,24.102,9348000
2001-05-17,24.32,24.32,23.874,24.041,7818200
2001-05-18,24.346,24.346,23.889,24.026,5556700
2001-05-21,24.696,24.696,23.798,24.66,6909900
2001-05-22,25.244,25.244,24.797,24.955,8750800
2001-05-23,24.848,24.848,24.138,24.407,6283400
2001-05-24,24.843,25.325,24.843,25.041,5418700
2001-05-25,24.782,24.782,24.244,24.295,3857900
2001-05-29,24.671,24.671,23.996,24.61,5391800
2001-05-30,24.894,24.894,24.138,24.254,5402700
2001-05-31,24.534,24.534,23.869,24.518,5875300
2001-06-01,24.569,24.569,24.143,24.391,6006400
2001-06-04,24.696,24.696,24.138,24.696,4271200
2001-06-05,24.899,24.899,24.194,24.194,6758900
2001-06-06,23.747,23.747,23.077,23.366,12689200
2001-06-07,22.991,22.991,22.204,22.762,11970800
2001-06-08,22.524,22.524,21.849,22.052,7355600
2001-06-11,22.331,22.331,21.955,22.042,6247800
2001-06-12,21.778,21.778,21.199,21.697,8116400
2001-06-13,22.255,22.255,21.575,21.9,7347500
2001-06-14,22.118,22.118,21.605,21.747,6765500
2001-06-15,22.468,22.468,21.625,22.397,16099300
2001-06-18,22.397,22.397,21.874,22.103,7108600
2001-06-19,22.651,22.651,22.026,22.209,5717600
2001-06-20,22.945,22.945,22.199,22.747,7645800
2001-06-21,23.559,23.559,22.559,23.508,7181900
2001-06-22,23.25,23.25,22.823,22.899,7293900
2001-06-25,23.123,23.123,22.473,22.859,4647300
2001-06-26,22.483,22.483,21.95,22.29,6830700
2001-06-27,22.372,22.372,21.95,21.96,6571400
2001-06-28,22.615,22.615,22.103,22.448,4913000
2001-06-29,22.443,22.443,21.95,22.184,6180700
2001-07-02,22.899,22.899,21.996,22.849,5128300
2001-07-03,23.297,23.297,22.959,23.118,3057900
2001-07-05,23.291,23.291,22.76,23.056,4379000
2001-07-06,22.928,22.928,22.228,22.54,5037300
2001-07-09,22.484,22.484,21.957,22.274,4892200
2001-07-10,22.054,22.054,21.241,21.272,8433400
2001-07-11,21.364,21.364,20.612,21.292,8240300
2001-07-12,21.936,21.936,21.348,21.543,7200400
2001-07-13,21.722,21.722,21.374,21.548,5728800
2001-07-16,21.768,21.768,20.709,20.863,7292100
2001-07-17,21.63,21.63,20.561,21.42,6459800
2001-07-18,22.069,22.069,20.632,22.069,10179800
2001-07-19,22.407,22.407,21.747,22.131,8137100
2001-07-20,22.202,22.202,21.747,21.977,4094700
2001-07-23,22.131,22.131,21.773,21.778,4128000
2001-07-24,21.947,21.947,21.548,21.614,5781100
2001-07-25,21.849,21.849,21.113,21.722,7438000
2001-07-26,22.023,22.023,21.394,21.896,5522800
2001-07-27,22.397,22.397,21.66,22.386,6060000
2001-07-30,22.335,22.335,22.054,22.182,6203600
2001-07-31,22.33,22.33,21.798,21.926,8469900
2001-08-01,22.202,22.202,21.773,22.028,8843900
2001-08-02,22.407,22.407,22.028,22.028,4944500
2001-08-03,22.151,22.151,21.793,21.936,5896700
2001-08-06,22.064,22.064,21.558,21.65,5036000
2001-08-07,21.788,21.788,21.425,21.655,4686600
2001-08-08,21.64,21.64,21.175,21.307,5489800
2001-08-09,21.338,21.338,20.868,21.215,5501900
2001-08-10,21.461,21.461,20.827,21.394,4708300
2001-08-13,21.461,21.461,21.042,21.328,4209300
2001-08-14,21.563,21.563,21.267,21.394,4620700
2001-08-15,21.446,21.446,21.272,21.343,4808900
2001-08-16,21.394,21.394,20.904,21.359,6343100
2001-08-17,21.236,21.236,20.771,21.006,4967800
2001-08-20,20.914,21.098,20.668,20.806,5850000
2001-08-21,20.99,20.99,20.459,20.464,7114200
2001-08-22,20.914,20.914,20.561,20.863,5342100
2001-08-23,20.863,20.863,20.561,20.617,4557900
2001-08-24,20.837,20.837,20.177,20.725,11913100
2001-08-27,21.016,21.016,20.53,20.811,5481500
2001-08-28,20.863,20.863,20.331,20.505,6436800
2001-08-29,20.494,20.494,19.963,20.039,6178300
2001-08-30,20.004,20.004,19.809,19.871,7395300
2001-08-31,20.254,20.254,19.804,19.952,4918600
2001-09-04,20.597,20.597,19.779,20.167,6377800
2001-09-05,20.254,20.254,19.288,19.421,10440300
2001-09-06,19.242,19.242,18.485,18.705,11279200
2001-09-07,18.838,18.838,18.209,18.735,8777400
2001-09-10,18.92,18.92,18.173,18.868,9263700
2001-09-17,18.137,18.137,17.217,17.851,20453200
2001-09-18,18.178,18.178,17.421,17.641,13190400
2001-09-19,18.153,18.153,16.879,17.442,13595900
2001-09-20,17.253,17.253,16.005,16.138,12567200
2001-09-21,16.286,16.286,14.849,15.759,19319400
2001-09-24,16.557,16.557,16,16.496,13583500
2001-09-25,16.48,17.028,16.271,16.838,11045500
2001-09-26,17.089,17.089,16.23,16.501,8319900
2001-09-27,16.915,16.915,16.051,16.772,6552000
2001-09-28,17.728,17.728,16.859,17.293,10302300
2001-10-01,17.534,17.534,17.012,17.217,8583800
2001-10-02,17.851,17.851,17.125,17.718,10114000
2001-10-03,18.217,18.217,17.711,17.902,15753100
2001-10-04,18.176,18.176,17.582,17.639,11926300
2001-10-05,17.835,17.835,17.071,17.251,9235900
2001-10-08,17.091,17.091,16.549,16.75,7810600
2001-10-09,17.143,17.143,16.559,17.014,7750700
2001-10-10,16.885,17.489,16.807,17.241,8522700
2001-10-11,17.324,17.788,17.009,17.257,10665500
2001-10-12,17.034,17.086,16.528,16.983,8231000
2001-10-15,16.575,17.479,16.446,17.324,8377100
2001-10-16,17.556,17.814,17.272,17.525,8870300
2001-10-17,18.331,18.718,17.85,17.866,14314100
2001-10-18,17.892,18.072,17.556,17.628,6970300
2001-10-19,17.633,17.644,17.04,17.489,7393000
2001-10-22,17.494,18.423,17.494,18.232,7499100
2001-10-23,18.537,18.795,18.341,18.465,8313200
2001-10-24,18.795,18.795,18.449,18.702,7721100
2001-10-25,18.666,19.368,18.382,19.353,7579000
2001-10-26,19.353,19.663,19.105,19.389,6616600
2001-10-29,19.157,19.301,18.408,18.439,7740200
2001-10-30,18.625,18.625,17.84,18.336,9263400
2001-10-31,18.594,18.775,18.201,18.258,6379000
2001-11-01,18.635,18.893,18.155,18.764,8193300
2001-11-02,18.635,18.837,18.485,18.609,6018900
2001-11-05,18.847,19.146,18.728,18.775,6622200
2001-11-06,18.904,19.57,18.811,19.384,9947800
2001-11-07,20.112,20.112,19.384,19.926,8817300
2001-11-08,19.957,20.468,19.931,20.034,6771400
2001-11-09,20.034,20.293,19.632,20.164,4529500
2001-11-12,20.014,20.138,19.234,20.034,5311200
2001-11-13,20.577,20.649,20.122,20.318,7900400
2001-11-14,20.602,20.654,20.009,20.473,5773200
2001-11-15,20.453,20.546,20.215,20.422,5273100
2001-11-16,20.422,20.422,20.04,20.349,5616600
2001-11-19,20.448,20.778,20.432,20.706,4777500
2001-11-20,20.577,20.644,20.282,20.344,5442300
2001-11-21,20.442,20.442,19.854,20.055,4915600
