Date,Open,High,Low,Close,Volume
2010-04-23,8.091,8.218,8.061,8.177,28462700
2010-04-26,8.209,8.226,8.097,8.137,17109600
2010-04-27,8.069,8.087,7.866,7.911,25333700
2010-04-28,7.948,7.971,7.741,7.898,27085800
2010-04-29,7.941,8.152,7.911,8.111,19958600
2010-04-30,8.131,8.169,7.88,7.883,19373700
2010-05-03,7.966,8.088,7.937,8.042,16226500
2010-05-04,7.937,7.949,7.752,7.81,25850700
2010-05-05,7.639,7.794,7.51,7.729,31539400
2010-05-06,7.664,7.797,6.016,7.435,45923600
2010-05-07,7.358,7.444,6.799,7.121,59857800
2010-05-10,7.555,7.688,7.504,7.668,35153800
2010-05-11,7.603,7.847,7.563,7.745,30318100
2010-05-12,7.827,7.944,7.811,7.913,23370700
2010-05-13,7.947,8.001,7.741,7.8,21418300
2010-05-14,7.704,7.744,7.533,7.663,27120100
2010-05-17,7.69,7.735,7.479,7.675,27244100
2010-05-18,7.759,7.806,7.556,7.619,27952800
2010-05-19,7.533,7.636,7.392,7.498,36633100
2010-05-20,7.303,7.362,7.132,7.178,45818400
2010-05-21,7.029,7.382,6.985,7.316,43710400
2010-05-24,7.466,7.575,7.435,7.45,26937100
2010-05-25,7.226,7.45,7.16,7.404,37428800
2010-05-26,7.55,7.612,7.359,7.37,30380500
2010-05-27,7.566,7.665,7.521,7.649,23795800
2010-05-28,7.831,7.832,7.649,7.756,29129100
2010-06-01,7.84,8.029,7.818,7.875,31302600
2010-06-02,7.987,7.995,7.86,7.969,24591000
2010-06-03,8.006,8.017,7.862,7.944,23218100
2010-06-04,7.796,7.907,7.688,7.728,27082300
2010-06-07,7.798,7.824,7.565,7.576,31676500
2010-06-08,7.646,7.663,7.417,7.528,35741800
2010-06-09,7.592,7.605,7.321,7.343,30522500
2010-06-10,7.392,7.578,7.312,7.563,27727000
2010-06-11,7.494,7.664,7.469,7.654,19491400
2010-06-14,7.728,7.824,7.669,7.677,21534300
2010-06-15,7.718,7.845,7.714,7.84,20895500
2010-06-16,7.883,8.084,7.869,8.069,27988500
2010-06-17,8.17,8.239,8.137,8.208,31173400
2010-06-18,8.22,8.303,8.195,8.275,28022200
2010-06-21,8.384,8.424,8.113,8.157,27731800
2010-06-22,8.217,8.332,8.197,8.268,25616500
2010-06-23,8.29,8.292,8.088,8.181,27444900
2010-06-24,8.182,8.248,8.094,8.122,25509900
2010-06-25,8.154,8.16,8.025,8.052,19640800
2010-06-28,8.059,8.144,7.986,8.1,20891000
2010-06-29,7.974,7.982,7.678,7.734,40476600
2010-06-30,7.751,7.789,7.548,7.594,26409000
2010-07-01,7.678,7.693,7.343,7.502,36532000
2010-07-02,7.563,7.576,7.343,7.456,24780100
2010-07-06,7.578,7.632,7.432,7.507,21972700
2010-07-07,7.563,7.813,7.54,7.81,23377000
2010-07-08,7.925,7.937,7.696,7.792,26362300
2010-07-09,7.756,7.847,7.704,7.838,15475800
2010-07-12,7.805,7.906,7.695,7.768,20102800
2010-07-13,7.739,7.741,7.44,7.602,42533000
2010-07-14,7.529,7.723,7.518,7.63,29001700
2010-07-15,7.494,7.758,7.466,7.592,29459500
2010-07-16,7.644,7.698,7.5,7.545,37137800
2010-07-19,7.544,7.544,7.234,7.414,36588500
2010-07-20,7.334,7.635,7.246,7.605,38391100
2010-07-21,8.004,8.005,7.669,7.676,42345400
2010-07-22,7.78,7.85,7.708,7.82,23047100
2010-07-23,7.762,7.861,7.738,7.848,19049600
2010-07-26,7.85,7.853,7.781,7.828,15019700
2010-07-27,7.876,7.995,7.859,7.973,20884700
2010-07-28,7.961,8.031,7.857,7.879,18570900
2010-07-29,7.871,7.93,7.732,7.793,22993100
2010-07-30,7.726,7.841,7.696,7.767,16007500
2010-08-02,7.863,7.928,7.838,7.906,15287700
2010-08-03,7.88,7.948,7.832,7.908,14916200
2010-08-04,7.936,7.979,7.859,7.94,15013400
2010-08-05,7.902,7.946,7.866,7.901,10324900
2010-08-06,7.843,7.895,7.778,7.853,15889200
2010-08-09,7.895,7.915,7.837,7.903,10826000
2010-08-10,7.845,7.863,7.776,7.832,16140000
2010-08-11,7.711,7.72,7.542,7.554,22144800
2010-08-12,7.448,7.642,7.431,7.602,19104300
2010-08-13,7.598,7.605,7.52,7.521,12673900
2010-08-16,7.475,7.548,7.446,7.477,11372500
2010-08-17,7.55,7.688,7.524,7.607,15094300
2010-08-18,7.619,7.689,7.596,7.641,12132000
2010-08-19,7.634,7.653,7.508,7.544,15239500
2010-08-20,7.53,7.666,7.518,7.537,13722500
2010-08-23,7.602,7.608,7.405,7.421,14787200
2010-08-24,7.327,7.337,7.205,7.244,21520200
2010-08-25,7.187,7.366,7.161,7.333,21316700
2010-08-26,7.411,7.42,7.254,7.254,16660900
2010-08-27,7.299,7.325,7.112,7.295,19585400
2010-08-30,7.269,7.42,7.267,7.321,13688900
2010-08-31,7.302,7.384,7.257,7.34,15028100
2010-09-01,7.472,7.592,7.436,7.558,24894200
2010-09-02,7.586,7.613,7.505,7.613,14836700
2010-09-03,7.702,7.813,7.684,7.813,18599600
2010-09-07,7.748,7.836,7.737,7.784,12234200
2010-09-08,7.843,7.982,7.823,7.938,18805400
2010-09-09,8.002,8.047,7.938,7.943,15663400
2010-09-10,7.946,7.986,7.892,7.953,13840800
2010-09-13,8.026,8.1,8.024,8.062,13885000
2010-09-14,8.037,8.127,8.017,8.093,14576800
2010-09-15,8.097,8.163,8.087,8.158,15334600
2010-09-16,8.159,8.353,8.137,8.35,23289400
2010-09-17,8.384,8.392,8.263,8.314,22659900
2010-09-20,8.335,8.568,8.328,8.551,23524200
2010-09-21,8.57,8.676,8.538,8.568,23859800
2010-09-22,8.536,8.695,8.526,8.688,20903200
2010-09-23,8.645,8.839,8.635,8.723,28075600
2010-09-24,8.819,8.862,8.772,8.826,23196000
2010-09-27,8.876,8.898,8.786,8.791,17244100
2010-09-28,8.809,8.809,8.303,8.661,36965800
2010-09-29,8.672,8.75,8.635,8.676,16773000
2010-09-30,8.725,8.756,8.491,8.567,24049700
2010-10-01,8.567,8.652,8.494,8.53,16005100
2010-10-04,8.502,8.541,8.386,8.413,15546500
2010-10-05,8.514,8.739,8.509,8.724,17927400
2010-10-06,8.743,8.816,8.612,8.731,23959600
2010-10-07,8.766,8.77,8.662,8.732,14585700
2010-10-08,8.807,8.891,8.756,8.878,23514400
2010-10-11,8.899,8.974,8.894,8.917,15276900
2010-10-12,8.919,9.042,8.831,9.013,19948000
2010-10-13,9.064,9.117,9.051,9.062,22503300
2010-10-14,9.109,9.132,9.07,9.127,15546300
2010-10-15,9.282,9.51,9.206,9.503,32935500
2010-10-18,9.615,9.631,9.489,9.601,39036100
2010-10-19,9.16,9.473,9.058,9.344,44028000
2010-10-20,9.329,9.488,9.265,9.375,25772300
2010-10-21,9.431,9.503,9.263,9.345,19695000
2010-10-22,9.331,9.361,9.248,9.283,13313500
2010-10-25,9.332,9.408,9.312,9.324,14016500
2010-10-26,9.265,9.352,9.228,9.301,14033200
2010-10-27,9.288,9.356,9.227,9.294,14250100
2010-10-28,9.298,9.299,9.085,9.216,19680400
2010-10-29,9.185,9.235,9.084,9.087,15375400
2010-11-01,9.125,9.227,9.124,9.184,15138900
2010-11-02,9.269,9.365,9.269,9.34,15497500
2010-11-03,9.401,9.446,9.315,9.444,18155300
2010-11-04,9.524,9.667,9.511,9.609,22946000
2010-11-05,9.601,9.648,9.563,9.575,12901900
2010-11-08,9.577,9.654,9.564,9.62,10062800
2010-11-09,9.693,9.701,9.495,9.543,13698000
2010-11-10,9.56,9.624,9.467,9.602,13722400
2010-11-11,9.51,9.613,9.488,9.56,12903000
2010-11-12,9.541,9.556,9.167,9.3,28423100
2010-11-15,9.313,9.376,9.247,9.27,14414500
2010-11-16,9.23,9.287,9.037,9.106,23487500
2010-11-17,9.094,9.178,8.99,9.073,17123200
2010-11-18,9.215,9.349,9.199,9.312,17660400
2010-11-19,9.298,9.311,9.216,9.261,13744400
2010-11-22,9.259,9.461,9.235,9.461,14038400
2010-11-23,9.373,9.412,9.256,9.321,18551700
2010-11-24,9.42,9.522,9.412,9.504,14775900
2010-11-26,9.472,9.592,9.448,9.51,8485200
2010-11-29,9.525,9.585,9.401,9.567,15920900
2010-11-30,9.466,9.491,9.386,9.394,17923500
2010-12-01,9.519,9.593,9.51,9.553,16491100
2010-12-02,9.587,9.631,9.507,9.605,16529900
2010-12-03,9.571,9.621,9.551,9.584,12217600
2010-12-06,9.62,9.732,9.614,9.666,16017200
2010-12-07,9.776,9.782,9.605,9.607,13980500
2010-12-08,9.65,9.692,9.574,9.692,11497700
2010-12-09,9.726,9.737,9.632,9.654,10505400
2010-12-10,9.651,9.693,9.619,9.678,9375400
2010-12-13,9.793,9.814,9.692,9.712,15707700
2010-12-14,9.714,9.738,9.631,9.67,12536000
2010-12-15,9.661,9.752,9.637,9.672,14904000
2010-12-16,9.694,9.74,9.664,9.699,11501100
2010-12-17,9.711,9.715,9.668,9.68,13818900
2010-12-20,9.71,9.759,9.608,9.728,13771800
2010-12-21,9.752,9.794,9.723,9.788,9155500
2010-12-22,9.793,9.834,9.769,9.817,9497200
2010-12-23,9.812,9.817,9.757,9.77,7969900
2010-12-27,9.747,9.826,9.707,9.803,8922000
2010-12-28,9.84,9.862,9.814,9.827,6283000
2010-12-29,9.849,9.856,9.815,9.821,5826400
2010-12-30,9.827,9.828,9.753,9.772,5624800
2010-12-31,9.75,9.766,9.701,9.739,6911000
2011-01-03,9.832,9.971,9.807,9.95,15897800
2011-01-04,10.037,10.039,9.907,10.002,11038600
2011-01-05,9.95,10.094,9.948,10.084,9125700
2011-01-06,10.106,10.122,10.051,10.076,10729600
2011-01-07,10.084,10.155,10.021,10.148,11140400
2011-01-10,10.23,10.363,10.18,10.339,16020000
2011-01-11,10.413,10.415,10.249,10.315,15861000
2011-01-12,10.363,10.399,10.326,10.399,10806800
2011-01-13,10.421,10.466,10.381,10.437,10599300
2011-01-14,10.443,10.521,10.399,10.521,11030000
2011-01-18,9.949,10.409,9.843,10.285,67178500
2011-01-19,10.517,10.525,10.171,10.23,40557600
2011-01-20,10.157,10.214,9.967,10.044,27313900
2011-01-21,10.077,10.111,9.862,9.864,26942900
2011-01-24,9.869,10.188,9.864,10.188,20524400
2011-01-25,10.154,10.309,10.101,10.307,19531000
2011-01-26,10.355,10.434,10.31,10.381,18102700
2011-01-27,10.379,10.407,10.351,10.362,10179500
2011-01-28,10.391,10.398,10.07,10.147,21144900
2011-01-31,10.138,10.266,10.093,10.245,13473100
2011-02-01,10.304,10.436,10.295,10.417,15236900
2011-02-02,10.4,10.424,10.372,10.396,9248400
2011-02-03,10.38,10.393,10.221,10.369,14064200
2011-02-04,10.375,10.467,10.371,10.461,11494300
2011-02-07,10.503,10.665,10.496,10.624,17322200
2011-02-08,10.678,10.734,10.632,10.724,13608600
2011-02-09,10.724,10.839,10.714,10.813,17240900
2011-02-10,10.79,10.869,10.507,10.704,33162500
2011-02-11,10.711,10.803,10.674,10.774,13127600
2011-02-14,10.772,10.853,10.77,10.844,11086300
2011-02-15,10.845,10.868,10.795,10.866,10149100
2011-02-16,10.893,11.017,10.884,10.964,17184200
2011-02-17,10.786,10.877,10.764,10.818,18949400
2011-02-18,10.83,10.854,10.553,10.584,29144900
2011-02-22,10.33,10.428,10.196,10.223,31162700
2011-02-23,10.228,10.405,10.223,10.344,23994800
2011-02-24,10.387,10.421,10.216,10.352,17853600
2011-02-25,10.424,10.52,10.41,10.512,13572100
2011-02-28,10.605,10.72,10.601,10.664,14395500
2011-03-01,10.732,10.74,10.497,10.546,16290600
2011-03-02,10.566,10.698,10.519,10.631,21521100
2011-03-03,10.784,10.863,10.746,10.856,17885300
2011-03-04,10.871,10.878,10.801,10.869,16188100
2011-03-07,10.911,10.919,10.607,10.729,19504400
2011-03-08,10.715,10.791,10.635,10.741,12725600
2011-03-09,10.709,10.711,10.585,10.642,16189500
2011-03-10,10.541,10.56,10.413,10.467,18126400
2011-03-11,10.426,10.637,10.416,10.627,16824300
2011-03-14,10.663,10.763,10.607,10.675,15569900
2011-03-15,10.329,10.502,10.268,10.429,25752900
2011-03-16,10.326,10.356,9.85,9.964,41500400
2011-03-17,10.169,10.253,9.983,10.103,23550800
2011-03-18,10.179,10.211,9.963,9.983,26900500
2011-03-21,10.144,10.257,10.122,10.244,14621500
2011-03-22,10.342,10.344,10.239,10.301,11640100
2011-03-23,10.243,10.272,10.143,10.241,13321300
2011-03-24,10.321,10.446,10.231,10.415,14454000
2011-03-25,10.509,10.629,10.477,10.614,16032500
2011-03-28,10.662,10.698,10.58,10.58,11048400
2011-03-29,10.496,10.596,10.448,10.596,12603600
2011-03-30,10.586,10.594,10.49,10.526,11764500
2011-03-31,10.457,10.561,10.448,10.522,9786400
2011-04-01,10.601,10.615,10.365,10.403,14952200
2011-04-04,10.395,10.404,10.217,10.301,16431600
2011-04-05,10.174,10.333,10.144,10.232,17240400
2011-04-06,10.302,10.383,10.179,10.206,14376400
2011-04-07,10.208,10.278,10.145,10.207,13337400
2011-04-08,10.263,10.27,10.083,10.116,13483400
2011-04-11,10.086,10.134,9.964,9.987,14248100
2011-04-12,9.978,10.076,9.969,10.036,15201400
2011-04-13,10.115,10.149,10.039,10.148,12365000
2011-04-14,10.108,10.144,10.025,10.036,10778600
2011-04-15,10.063,10.073,9.867,9.887,16200200
2011-04-18,9.846,10.031,9.666,10.019,21782100
2011-04-19,10.057,10.204,10.015,10.201,14977800
2011-04-20,10.371,10.439,10.31,10.338,25023800
2011-04-21,10.718,10.722,10.522,10.588,26921800
2011-04-25,10.577,10.68,10.576,10.658,9519500
2011-04-26,10.676,10.718,10.547,10.58,12100000
2011-04-27,10.635,10.638,10.48,10.572,12721900
2011-04-28,10.452,10.56,10.432,10.469,12891400
2011-04-29,10.47,10.686,10.466,10.571,35940900
2011-05-02,10.559,10.581,10.431,10.455,15811200
2011-05-03,10.506,10.564,10.435,10.513,11191000
2011-05-04,10.515,10.622,10.473,10.554,13901800
2011-05-05,10.519,10.596,10.448,10.469,11998900
2011-05-06,10.558,10.567,10.453,10.466,10004800
2011-05-09,10.502,10.543,10.462,10.495,7312400
2011-05-10,10.534,10.558,10.466,10.55,10074700
2011-05-11,10.538,10.567,10.423,10.483,12000000
2011-05-12,10.45,10.48,10.334,10.464,11500000
2011-05-13,10.436,10.454,10.276,10.28,11647000
2011-05-16,10.241,10.302,10.042,10.063,16063400
2011-05-17,10.024,10.149,9.985,10.149,16154800
2011-05-18,10.159,10.297,10.144,10.261,11956300
2011-05-19,10.328,10.338,10.225,10.281,9327500
2011-05-20,10.252,10.294,10.115,10.121,12070300
2011-05-23,9.962,10.144,9.946,10.096,13700000
2011-05-24,10.129,10.141,10.004,10.029,11497400
2011-05-25,10.067,10.222,10.049,10.168,10508000
2011-05-26,10.144,10.171,10.097,10.114,7948600
2011-05-27,10.108,10.194,10.093,10.187,7271400
2011-05-31,10.298,10.502,10.295,10.502,14919800
2011-06-01,10.533,10.631,10.406,10.432,19810100
2011-06-02,10.461,10.506,10.395,10.449,12099400
2011-06-03,10.361,10.426,10.326,10.369,11187500
2011-06-06,10.411,10.478,10.199,10.206,16497900
2011-06-07,10.21,10.211,10.021,10.025,18920900
2011-06-08,10.017,10.108,9.983,10.031,11918700
2011-06-09,10.061,10.074,9.986,10.008,9824600
2011-06-10,9.98,10.013,9.828,9.839,15498400
2011-06-13,9.879,9.912,9.814,9.861,11766900
2011-06-14,9.963,10.061,9.942,10.037,11948900
2011-06-15,9.956,9.972,9.809,9.865,14257000
2011-06-16,9.87,9.923,9.611,9.817,18235400
2011-06-17,9.933,9.941,9.642,9.669,21965000
2011-06-20,9.581,9.592,9.375,9.52,22880200
2011-06-21,9.561,9.836,9.516,9.821,17620800
2011-06-22,9.817,9.93,9.733,9.74,13949400
2011-06-23,9.629,10.014,9.605,10,19991400
2011-06-24,10.005,10.058,9.815,9.853,15707400
2011-06-27,9.891,10.081,9.88,10.025,12136200
2011-06-28,10.073,10.166,10.067,10.122,10510700
2011-06-29,10.146,10.156,10.02,10.085,12590900
2011-06-30,10.105,10.148,10.049,10.134,11534100
2011-07-01,10.143,10.371,10.09,10.364,15546900
2011-07-05,10.356,10.562,10.341,10.55,12680500
2011-07-06,10.535,10.691,10.468,10.62,15879500
2011-07-07,10.708,10.809,10.688,10.784,14273700
2011-07-08,10.668,10.869,10.634,10.86,17486900
2011-07-11,10.759,10.862,10.652,10.688,15809800
2011-07-12,10.674,10.799,10.525,10.68,16128900
2011-07-13,10.819,10.869,10.76,10.809,13987100
2011-07-14,10.9,10.918,10.759,10.802,15376200
2011-07-15,10.904,11.02,10.844,11.018,17302400
2011-07-18,11.033,11.311,11.028,11.286,20451900
2011-07-19,11.412,11.432,11.271,11.378,29255200
2011-07-20,11.96,11.964,11.654,11.681,33619300
2011-07-21,11.683,11.777,11.591,11.693,18804800
2011-07-22,11.724,11.927,11.707,11.874,18454600
2011-07-25,11.785,12.077,11.763,12.031,21064500
2011-07-26,12.077,12.213,12.067,12.18,17020800
2011-07-27,12.095,12.156,11.84,11.853,23547300
2011-07-28,11.824,11.986,11.718,11.83,21215500
2011-07-29,11.704,11.93,11.594,11.789,22592300
2011-08-01,12.01,12.062,11.846,11.979,21887000
2011-08-02,12.006,12.013,11.725,11.742,22840700
2011-08-03,11.804,11.882,11.54,11.852,26161000
2011-08-04,11.757,11.815,11.393,11.393,31121700
2011-08-05,11.486,11.579,10.947,11.28,43021100
2011-08-08,10.92,11.104,10.658,10.664,40851200
2011-08-09,10.908,11.31,10.718,11.292,38663700
2011-08-10,11.206,11.311,10.945,10.98,31380600
2011-08-11,11.187,11.335,11.012,11.283,26498900
2011-08-12,11.415,11.462,11.299,11.382,18892000
2011-08-15,11.462,11.623,11.415,11.576,16448000
2011-08-16,11.519,11.575,11.354,11.487,17812500
2011-08-17,11.543,11.609,11.412,11.486,15787900
2011-08-18,11.196,11.251,10.91,11.052,30408400
2011-08-19,10.935,11.08,10.748,10.749,27710300
2011-08-22,11.005,11.016,10.721,10.762,19118400
2011-08-23,10.878,11.281,10.778,11.28,23458400
2011-08-24,11.276,11.441,11.189,11.358,22366700
2011-08-25,11.022,11.335,11.02,11.283,31119500
2011-08-26,11.206,11.588,11.195,11.581,22909900
2011-08-29,11.72,11.82,11.714,11.774,14473900
2011-08-30,11.722,11.83,11.66,11.774,14925800
2011-08-31,11.792,11.838,11.529,11.619,18663800
2011-09-01,11.649,11.694,11.495,11.504,12275900
2011-09-02,11.314,11.412,11.226,11.293,15676400
2011-09-06,11.092,11.483,11.065,11.465,18203500
2011-09-07,11.641,11.642,11.533,11.592,12520600
2011-09-08,11.545,11.733,11.543,11.598,14862800
2011-09-09,11.592,11.654,11.323,11.397,20171900
2011-09-12,11.349,11.499,11.228,11.471,16708300
2011-09-13,11.537,11.66,11.48,11.612,15734300
2011-09-14,11.685,11.841,11.647,11.754,19097300
2011-09-15,11.818,11.885,11.772,11.864,14922100
2011-09-16,11.942,12.092,11.927,12.092,24946900
2011-09-19,11.986,12.476,11.932,12.428,29423600
2011-09-20,12.537,12.767,12.415,12.483,27705500
2011-09-21,12.67,12.729,12.439,12.443,21642000
2011-09-22,12.108,12.373,11.977,12.132,34588600
2011-09-23,12.085,12.28,12.072,12.207,19509900
2011-09-26,12.072,12.197,11.814,12.172,29031300
2011-09-27,12.34,12.356,12.018,12.054,22589200
2011-09-28,12.082,12.19,11.971,11.986,15344200
2011-09-29,12.135,12.143,11.66,11.792,23253100
2011-09-30,11.688,11.741,11.508,11.513,19558600
2011-10-03,11.484,11.553,11.267,11.31,23896400
2011-10-04,11.309,11.527,10.695,11.246,44059900
2011-10-05,11.106,11.467,10.878,11.42,28088200
2011-10-06,11.271,11.617,11.225,11.393,29020800
2011-10-07,11.345,11.405,11.125,11.165,19123500
2011-10-10,11.445,11.739,11.419,11.739,15804100
2011-10-11,11.852,12.173,11.82,12.085,21631700
2011-10-12,12.298,12.356,12.081,12.143,22224500
2011-10-13,12.227,12.331,12.163,12.331,15220900
2011-10-14,12.585,12.741,12.538,12.741,20477400
2011-10-17,12.733,12.883,12.558,12.68,24501600
2011-10-18,12.734,12.826,12.559,12.748,31485800
2011-10-19,12.117,12.331,12.01,12.035,39430700
2011-10-20,12.077,12.087,11.902,11.935,19616800
2011-10-21,12.019,12.051,11.797,11.861,22187300
2011-10-24,11.961,12.273,11.938,12.251,17933500
2011-10-25,12.229,12.274,11.998,12.009,15372400
2011-10-26,12.13,12.154,11.87,12.095,16296600
2011-10-27,12.305,12.348,12.134,12.218,17666600
2011-10-28,12.167,12.268,12.152,12.226,11530100
2011-10-31,12.15,12.358,12.108,12.221,13767900
2011-11-01,11.998,12.062,11.872,11.971,18992500
2011-11-02,12.079,12.09,11.929,11.998,11691100
2011-11-03,12.049,12.179,11.937,12.169,15763800
2011-11-04,12.138,12.181,12.051,12.084,10793900
2011-11-07,12.074,12.077,11.96,12.069,9652700
2011-11-08,12.143,12.318,12.124,12.265,14301500
2011-11-09,11.985,12.104,11.902,11.934,19953000
2011-11-10,11.987,11.992,11.538,11.63,26598300
2011-11-11,11.672,11.736,11.481,11.612,23349500
2011-11-14,11.579,11.631,11.419,11.451,15460900
2011-11-15,11.497,11.76,11.456,11.739,15386100
2011-11-16,11.752,11.809,11.603,11.617,12471800
2011-11-17,11.593,11.611,11.337,11.395,17139300
2011-11-18,11.44,11.473,11.318,11.32,13283500
2011-11-21,11.183,11.222,11.047,11.141,15999300
2011-11-22,11.202,11.41,11.199,11.367,14607900
2011-11-23,11.307,11.347,11.077,11.08,15295400
2011-11-25,11.123,11.206,10.969,10.977,9098600
2011-11-28,11.242,11.374,11.181,11.356,12371900
2011-11-29,11.347,11.438,11.177,11.268,13423400
2011-11-30,11.512,11.542,11.422,11.539,14497800
2011-12-01,11.55,11.745,11.495,11.712,13827900
2011-12-02,11.77,11.884,11.732,11.766,13537700
2011-12-05,11.88,11.968,11.786,11.866,12757500
2011-12-06,11.851,11.915,11.756,11.803,10128500
2011-12-07,11.773,11.803,11.677,11.747,10883800
2011-12-08,11.819,11.941,11.782,11.795,13441300
2011-12-09,11.861,11.897,11.806,11.884,10606900
2011-12-12,11.825,11.893,11.758,11.83,10752400
2011-12-13,11.865,11.938,11.687,11.739,12104600
2011-12-14,11.675,11.696,11.403,11.479,14531700
2011-12-15,11.573,11.586,11.422,11.441,9150000
2011-12-16,11.484,11.598,11.46,11.504,15052800
2011-12-19,11.547,11.619,11.487,11.54,8411800
2011-12-20,11.707,11.959,11.692,11.954,12043400
2011-12-21,11.977,11.995,11.835,11.969,9391000
2011-12-22,11.986,12.05,11.959,12.033,7227100
2011-12-23,12.067,12.185,12.061,12.177,9621400
2011-12-27,12.17,12.351,12.168,12.274,9467000
2011-12-28,12.285,12.326,12.117,12.156,8166500
2011-12-29,12.179,12.247,12.092,12.231,7713500
2011-12-30,12.183,12.266,12.182,12.228,6416500
2012-01-03,12.36,12.454,12.348,12.416,10793600
2012-01-04,12.379,12.52,12.357,12.482,9286500
2012-01-05,12.528,12.637,12.459,12.621,9688200
2012-01-06,12.674,12.764,12.657,12.753,11367600
2012-01-09,12.847,12.915,12.721,12.733,14072300
2012-01-10,12.859,12.862,12.726,12.778,9221300
2012-01-11,12.761,12.767,12.66,12.758,7681600
2012-01-12,12.749,12.768,12.643,12.722,7592400
2012-01-13,12.671,12.694,12.64,12.675,8072200
2012-01-17,12.807,12.861,12.77,12.822,8674900
2012-01-18,12.891,12.966,12.871,12.956,9885400
2012-01-19,12.987,13.024,12.877,12.915,9347800
2012-01-20,12.907,12.907,12.673,12.69,14784800
